time,0_rod(payload_bars compound_Pu1K8y).X,0_rod(payload_bars compound_Pu1K8y).Y,0_rod(payload_bars compound_Pu1K8y).Z,0_rod(payload_bars compound_Pu1K8y).Euler1,0_rod(payload_bars compound_Pu1K8y).Euler2,0_rod(payload_bars compound_Pu1K8y).Euler3,0_rod(payload_bars compound_Pu1K8y).mass,1_rod(payload_bars compound_Pu1K8y).X,1_rod(payload_bars compound_Pu1K8y).Y,1_rod(payload_bars compound_Pu1K8y).Z,1_rod(payload_bars compound_Pu1K8y).Euler1,1_rod(payload_bars compound_Pu1K8y).Euler2,1_rod(payload_bars compound_Pu1K8y).Euler3,1_rod(payload_bars compound_Pu1K8y).mass,2_rod(payload_bars compound_Pu1K8y).X,2_rod(payload_bars compound_Pu1K8y).Y,2_rod(payload_bars compound_Pu1K8y).Z,2_rod(payload_bars compound_Pu1K8y).Euler1,2_rod(payload_bars compound_Pu1K8y).Euler2,2_rod(payload_bars compound_Pu1K8y).Euler3,2_rod(payload_bars compound_Pu1K8y).mass,3_rod(payload_bars compound_Pu1K8y).X,3_rod(payload_bars compound_Pu1K8y).Y,3_rod(payload_bars compound_Pu1K8y).Z,3_rod(payload_bars compound_Pu1K8y).Euler1,3_rod(payload_bars compound_Pu1K8y).Euler2,3_rod(payload_bars compound_Pu1K8y).Euler3,3_rod(payload_bars compound_Pu1K8y).mass,4_rod(sense_bar compound_Pu1K8y).X,4_rod(sense_bar compound_Pu1K8y).Y,4_rod(sense_bar compound_Pu1K8y).Z,4_rod(sense_bar compound_Pu1K8y).Euler1,4_rod(sense_bar compound_Pu1K8y).Euler2,4_rod(sense_bar compound_Pu1K8y).Euler3,4_rod(sense_bar compound_Pu1K8y).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8989,7.33037e-07,10.3771,0.00848933,2.10491e-06,5.29881e-06,-1.20519e-05,0.24652,7.33037e-07,10.3771,0.00848933,2.10491e-06,5.29881e-06,-1.20519e-05,0.24652,7.33037e-07,10.3771,0.00848933,2.10491e-06,5.29881e-06,-1.20519e-05,0.24652,7.33037e-07,10.3771,0.00848933,2.10491e-06,5.29881e-06,-1.20519e-05,0.24652,7.33037e-07,10.3771,0.00848933,2.10491e-06,5.29881e-06,-1.20519e-05,0.24652,-0.729551,10.3594,0.0154079,0.00451532,0.0123669,-2.3519,0.0593527,0.75418,10.3548,0.0109467,0.0043838,0.0122369,-2.3519,0.0593527,0.00815608,9.83479,-0.513629,0.0167053,0.00606262,-0.788925,0.0593527,0.0164717,10.8795,0.539971,0.0158146,0.0069469,-0.788932,0.0593527,0.0242599,9.83454,0.539615,-1.57383,-0.00335659,-0.00305042,0.0593527,0.000361744,10.8797,-0.513247,-1.57382,-0.00384503,-0.00305072,0.0593527,
0.909,-8.25285e-07,9.48148,0.00848984,3.58948e-05,4.98409e-05,8.53296e-06,0.24652,-8.25285e-07,9.48148,0.00848984,3.58948e-05,4.98409e-05,8.53296e-06,0.24652,-8.25285e-07,9.48148,0.00848984,3.58948e-05,4.98409e-05,8.53296e-06,0.24652,-8.25285e-07,9.48148,0.00848984,3.58948e-05,4.98409e-05,8.53296e-06,0.24652,-8.25285e-07,9.48148,0.00848984,3.58948e-05,4.98409e-05,8.53296e-06,0.24652,-0.729552,9.46382,0.0154087,0.00580453,0.0136425,-2.35188,0.0593527,0.754179,9.45925,0.0109482,0.00517924,0.0130253,-2.35189,0.0593527,0.00816003,8.9392,-0.513625,0.0169756,0.00577986,-0.788926,0.0593527,0.0164766,9.98387,0.539968,0.0151218,0.0076205,-0.788939,0.0593527,0.0242476,8.93894,0.539612,-1.57383,-0.00235961,-0.00304648,0.0593527,0.000373869,9.98411,-0.513249,-1.57383,-0.00380123,-0.00304468,0.0593527,
0.9191,2.55835e-06,8.57588,0.00848899,4.05459e-05,3.93539e-05,2.30793e-06,0.24652,2.55835e-06,8.57588,0.00848899,4.05459e-05,3.93539e-05,2.30793e-06,0.24652,2.55835e-06,8.57588,0.00848899,4.05459e-05,3.93539e-05,2.30793e-06,0.24652,2.55835e-06,8.57588,0.00848899,4.05459e-05,3.93539e-05,2.30793e-06,0.24652,2.55835e-06,8.57588,0.00848899,4.05459e-05,3.93539e-05,2.30793e-06,0.24652,-0.72955,8.55822,0.0154109,0.00673166,0.0145624,-2.35187,0.0593527,0.754183,8.55366,0.010942,0.00689205,0.0147209,-2.35187,0.0593527,0.00814836,8.03359,-0.513627,0.0153334,0.00740242,-0.788939,0.0593527,0.0164669,9.07827,0.539968,0.0164596,0.00628403,-0.788932,0.0593527,0.0242439,8.03334,0.539616,-1.57384,-0.00276111,-0.00304104,0.0593527,0.000379353,9.07852,-0.513244,-1.57384,-0.00209115,-0.00304236,0.0593527,
0.9292,4.02422e-06,7.66027,0.00848878,7.35028e-06,-5.71676e-06,-1.85612e-05,0.24652,4.02422e-06,7.66027,0.00848878,7.35028e-06,-5.71676e-06,-1.85612e-05,0.24652,4.02422e-06,7.66027,0.00848878,7.35028e-06,-5.71676e-06,-1.85612e-05,0.24652,4.02422e-06,7.66027,0.00848878,7.35028e-06,-5.71676e-06,-1.85612e-05,0.24652,4.02422e-06,7.66027,0.00848878,7.35028e-06,-5.71676e-06,-1.85612e-05,0.24652,-0.729548,7.64261,0.0154098,0.00552028,0.0133637,-2.35189,0.0593527,0.754184,7.63805,0.0109396,0.00624915,0.0140838,-2.35188,0.0593527,0.008144,7.11799,-0.51363,0.0149056,0.00784077,-0.78894,0.0593527,0.0164617,8.16266,0.539971,0.0172732,0.00548982,-0.788926,0.0593527,0.0242561,7.11774,0.539618,-1.57383,-0.00380097,-0.00304486,0.0593527,0.000368061,8.16291,-0.513242,-1.57383,-0.00198043,-0.00304778,0.0593527,
0.9393,1.16416e-06,6.73466,0.00848925,8.22543e-08,8.13224e-07,-1.40127e-05,0.24652,1.16416e-06,6.73466,0.00848925,8.22543e-08,8.13224e-07,-1.40127e-05,0.24652,1.16416e-06,6.73466,0.00848925,8.22543e-08,8.13224e-07,-1.40127e-05,0.24652,1.16416e-06,6.73466,0.00848925,8.22543e-08,8.13224e-07,-1.40127e-05,0.24652,1.16416e-06,6.73466,0.00848925,8.22543e-08,8.13224e-07,-1.40127e-05,0.24652,-0.72955,6.717,0.015408,0.00450117,0.0123531,-2.3519,0.0593527,0.754181,6.71243,0.0109459,0.00449871,0.0123505,-2.3519,0.0593527,0.00815458,6.19238,-0.513629,0.0165041,0.00626266,-0.788927,0.0593527,0.0164704,7.23705,0.539972,0.0160063,0.00675685,-0.788931,0.0593527,0.0242606,6.19212,0.539615,-1.57383,-0.00348414,-0.00305019,0.0593527,0.000361406,7.23729,-0.513246,-1.57383,-0.0036649,-0.00305092,0.0593527,
0.9494,-9.28833e-07,5.79904,0.00848984,3.25162e-05,4.60776e-05,7.03537e-06,0.24652,-9.28833e-07,5.79904,0.00848984,3.25162e-05,4.60776e-05,7.03537e-06,0.24652,-9.28833e-07,5.79904,0.00848984,3.25162e-05,4.60776e-05,7.03537e-06,0.24652,-9.28833e-07,5.79904,0.00848984,3.25162e-05,4.60776e-05,7.03537e-06,0.24652,-9.28833e-07,5.79904,0.00848984,3.25162e-05,4.60776e-05,7.03537e-06,0.24652,-0.729552,5.78137,0.0154086,0.00562931,0.013469,-2.35189,0.0593527,0.754179,5.77681,0.0109485,0.0049862,0.0128342,-2.35189,0.0593527,0.00816056,5.25675,-0.513626,0.0170831,0.00567505,-0.788925,0.0593527,0.016477,6.30143,0.539969,0.0150795,0.00766433,-0.788939,0.0593527,0.024249,5.2565,0.539612,-1.57383,-0.00240958,-0.00304725,0.0593527,0.000372327,6.30167,-0.513249,-1.57383,-0.0039258,-0.00304542,0.0593527,
0.9595,2.07202e-06,4.85341,0.0084891,4.2261e-05,4.3444e-05,4.14131e-06,0.24652,2.07202e-06,4.85341,0.0084891,4.2261e-05,4.3444e-05,4.14131e-06,0.24652,2.07202e-06,4.85341,0.0084891,4.2261e-05,4.3444e-05,4.14131e-06,0.24652,2.07202e-06,4.85341,0.0084891,4.2261e-05,4.3444e-05,4.14131e-06,0.24652,2.07202e-06,4.85341,0.0084891,4.2261e-05,4.3444e-05,4.14131e-06,0.24652,-0.72955,4.83574,0.0154108,0.00673231,0.0145628,-2.35187,0.0593527,0.754182,4.83119,0.0109428,0.00676161,0.0145918,-2.35187,0.0593527,0.00814995,4.31112,-0.513626,0.0155442,0.0071929,-0.788937,0.0593527,0.0164683,5.3558,0.539968,0.0162639,0.00647819,-0.788934,0.0593527,0.0242434,4.31087,0.539615,-1.57384,-0.00263674,-0.00304135,0.0593527,0.000379583,5.35604,-0.513245,-1.57384,-0.00228106,-0.0030422,0.0593527,
0.9696,4.13694e-06,3.89777,0.00848876,1.08473e-05,-1.62696e-06,-1.69335e-05,0.24652,4.13694e-06,3.89777,0.00848876,1.08473e-05,-1.62696e-06,-1.69335e-05,0.24652,4.13694e-06,3.89777,0.00848876,1.08473e-05,-1.62696e-06,-1.69335e-05,0.24652,4.13694e-06,3.89777,0.00848876,1.08473e-05,-1.62696e-06,-1.69335e-05,0.24652,4.13694e-06,3.89777,0.00848876,1.08473e-05,-1.62696e-06,-1.69335e-05,0.24652,-0.729548,3.88011,0.0154099,0.00569492,0.0135366,-2.35188,0.0593527,0.754184,3.87555,0.0109394,0.0064293,0.0142622,-2.35187,0.0593527,0.00814356,3.35549,-0.51363,0.0148185,0.00792537,-0.788941,0.0593527,0.0164615,4.40016,0.539971,0.0172978,0.00546347,-0.788926,0.0593527,0.0242547,3.35523,0.539619,-1.57383,-0.00373959,-0.0030441,0.0593527,0.000369576,4.40041,-0.513241,-1.57383,-0.00187403,-0.00304707,0.0593527,
0.9797,-0.000110151,2.9342,0.00191873,0.000474166,0.000692859,-0.0148638,0.24652,-0.000110151,2.9342,0.00191873,0.000474166,0.000692859,-0.0148638,0.24652,-0.000110151,2.9342,0.00191873,0.000474166,0.000692859,-0.0148638,0.24652,-0.000110151,2.9342,0.00191873,0.000474166,0.000692859,-0.0148638,0.24652,-0.000110151,2.9342,0.00191873,0.000474166,0.000692859,-0.0148638,0.24652,-0.723553,2.91956,0.0161105,0.0176073,0.00948949,-2.34932,0.0593527,0.748091,2.91511,0.0115343,-0.00773622,0.016243,-2.34948,0.0593527,0.0083602,2.52081,-0.513077,0.0165137,0.00905169,-0.883073,0.0593527,0.0163905,3.43523,0.540573,0.0162382,0.00667626,-0.787657,0.0593527,0.024198,2.38941,0.537715,-1.57385,-0.00506685,-0.00316649,0.0593527,-5.009e-05,3.43668,-0.528156,-1.57374,0.00852745,-0.00333392,0.0593527,
0.9898,-0.01188,2.67194,-0.0504065,0.0409127,0.00929324,0.0435325,0.24652,-0.01188,2.67194,-0.0504065,0.0409127,0.00929324,0.0435325,0.24652,-0.01188,2.67194,-0.0504065,0.0409127,0.00929324,0.0435325,0.24652,-0.01188,2.67194,-0.0504065,0.0409127,0.00929324,0.0435325,0.24652,-0.01188,2.67194,-0.0504065,0.0409127,0.00929324,0.0435325,0.24652,-0.686361,2.57111,-0.030429,0.0218157,-0.107327,-2.31298,0.0593527,0.687556,2.577,-0.0188614,0.0127456,0.10887,-2.31485,0.0593527,0.0186954,2.26556,-0.593419,0.0237825,0.00542958,-1.09443,0.0593527,-0.00427289,3.03577,0.489538,0.0252721,-0.00190737,-0.756453,0.0593527,0.0145902,2.00281,0.415516,-1.55915,0.025837,0.00527722,0.0593527,-0.00426091,3.00854,-0.625691,-1.56079,-0.0618021,0.00974305,0.0593527,
0.9999,-0.040236,3.07112,-0.0999629,0.0649681,-0.042005,-0.476666,0.24652,-0.040236,3.07112,-0.0999629,0.0649681,-0.042005,-0.476666,0.24652,-0.040236,3.07112,-0.0999629,0.0649681,-0.042005,-0.476666,0.24652,-0.040236,3.07112,-0.0999629,0.0649681,-0.042005,-0.476666,0.24652,-0.040236,3.07112,-0.0999629,0.0649681,-0.042005,-0.476666,0.24652,-0.703505,2.95045,-0.100392,-0.0634934,-0.216832,-2.48737,0.0593527,0.657831,2.96648,-0.081413,0.106119,0.18054,-2.48458,0.0593527,0.00621143,2.47511,-0.485015,0.0754377,-0.0280652,-0.967887,0.0593527,-0.0545743,3.52016,0.333354,0.0169649,-0.00692506,-0.937104,0.0593527,-0.0315047,2.51766,0.433414,-1.56495,-0.120305,0.0282415,0.0593527,-0.0290126,3.33058,-0.679809,-1.54778,0.088751,0.0126057,0.0593527,
1.01,-0.0623763,3.36376,-0.138204,0.0860607,-0.142425,-0.611534,0.24652,-0.0623763,3.36376,-0.138204,0.0860607,-0.142425,-0.611534,0.24652,-0.0623763,3.36376,-0.138204,0.0860607,-0.142425,-0.611534,0.24652,-0.0623763,3.36376,-0.138204,0.0860607,-0.142425,-0.611534,0.24652,-0.0623763,3.36376,-0.138204,0.0860607,-0.142425,-0.611534,0.24652,-0.75059,3.43229,-0.172496,0.0608156,0.165158,-2.70599,0.0593527,0.619761,3.46436,-0.127337,0.0475044,-0.110931,-2.71367,0.0593527,-0.0331103,2.79547,-0.437067,0.0529243,-0.028505,-1.13575,0.0593527,-0.0863429,4.00264,0.160825,0.0666057,-0.0258319,-1.21045,0.0593527,-0.0615546,3.19461,0.517731,-1.55461,-0.336186,0.0323421,0.0593527,-0.0595938,3.7644,-0.751057,-1.5719,-0.591049,0.0444261,0.0593527,
1.0201,-0.0893891,3.77925,-0.166195,0.0530904,-0.162251,-0.584053,0.24652,-0.0893891,3.77925,-0.166195,0.0530904,-0.162251,-0.584053,0.24652,-0.0893891,3.77925,-0.166195,0.0530904,-0.162251,-0.584053,0.24652,-0.0893891,3.77925,-0.166195,0.0530904,-0.162251,-0.584053,0.24652,-0.0893891,3.77925,-0.166195,0.0530904,-0.162251,-0.584053,0.24652,-0.786931,3.79771,-0.218358,0.0629688,0.160448,-2.93532,0.0593527,0.600542,3.85009,-0.152507,0.0205278,-0.225896,-2.93587,0.0593527,-0.060119,3.1335,-0.326803,0.0416182,-0.0317293,-1.37212,0.0593527,-0.131369,4.47947,-0.0300133,-0.0422639,-0.012542,-1.39793,0.0593527,-0.109526,3.70065,0.510955,-1.55693,-0.493847,0.0538603,0.0593527,-0.0806661,3.97383,-0.864784,-1.58489,-0.806307,0.0723191,0.0593527,
1.0302,-0.125724,4.2332,-0.219638,0.0327162,-0.108909,-0.575147,0.24652,-0.125724,4.2332,-0.219638,0.0327162,-0.108909,-0.575147,0.24652,-0.125724,4.2332,-0.219638,0.0327162,-0.108909,-0.575147,0.24652,-0.125724,4.2332,-0.219638,0.0327162,-0.108909,-0.575147,0.24652,-0.125724,4.2332,-0.219638,0.0327162,-0.108909,-0.575147,0.24652,-0.829636,4.12374,-0.262374,0.0974023,-0.144182,3.11941,0.0593527,0.591155,4.19691,-0.166191,0.0160405,0.0344944,3.12201,0.0593527,-0.0895965,3.48438,-0.16553,0.106586,-0.0486535,-1.56531,0.0593527,-0.162231,4.89075,-0.228234,0.0145412,-0.0502194,-1.59697,0.0593527,-0.153258,4.1465,0.52316,-1.59611,-0.849252,0.10763,0.0593527,-0.0824222,4.11309,-0.948745,-1.56146,-0.626879,0.0776419,0.0593527,
1.0403,-0.168454,4.57479,-0.254761,0.0470829,-0.0260744,-0.788089,0.24652,-0.168454,4.57479,-0.254761,0.0470829,-0.0260744,-0.788089,0.24652,-0.168454,4.57479,-0.254761,0.0470829,-0.0260744,-0.788089,0.24652,-0.168454,4.57479,-0.254761,0.0470829,-0.0260744,-0.788089,0.24652,-0.168454,4.57479,-0.254761,0.0470829,-0.0260744,-0.788089,0.24652,-0.852688,4.50114,-0.309155,0.0658381,-0.0118706,2.91861,0.0593527,0.561478,4.60721,-0.193318,0.0434121,-0.0240397,2.92308,0.0593527,-0.113444,3.89203,-0.0822382,0.0327959,-0.0713464,-1.77335,0.0593527,-0.17388,5.25171,-0.410484,0.119561,-0.0583576,-1.79895,0.0593527,-0.200244,4.70131,0.451386,-1.63164,-1.02218,0.154764,0.0593527,-0.0785698,4.38718,-0.946595,-1.66437,-1.08345,0.189882,0.0593527,
1.0504,-0.197557,4.90374,-0.282861,0.0574213,0.0259458,-1.17069,0.24652,-0.197557,4.90374,-0.282861,0.0574213,0.0259458,-1.17069,0.24652,-0.197557,4.90374,-0.282861,0.0574213,0.0259458,-1.17069,0.24652,-0.197557,4.90374,-0.282861,0.0574213,0.0259458,-1.17069,0.24652,-0.197557,4.90374,-0.282861,0.0574213,0.0259458,-1.17069,0.24652,-0.870603,4.88574,-0.362765,0.0810522,-0.121907,2.73278,0.0593527,0.5153,5.00088,-0.226211,0.118253,-0.105808,2.7274,0.0593527,-0.139606,4.28901,-0.0125269,0.0346959,-0.104031,-1.98446,0.0593527,-0.201871,5.58228,-0.562709,-0.0614454,-0.145249,-1.97452,0.0593527,-0.252957,5.23893,0.341673,-1.72573,-1.20773,0.257532,0.0593527,-0.0955678,4.6798,-0.939522,-1.69793,-1.13313,0.238391,0.0593527,
1.0605,-0.219187,5.27224,-0.33649,0.0769749,0.0116181,-1.56725,0.24652,-0.219187,5.27224,-0.33649,0.0769749,0.0116181,-1.56725,0.24652,-0.219187,5.27224,-0.33649,0.0769749,0.0116181,-1.56725,0.24652,-0.219187,5.27224,-0.33649,0.0769749,0.0116181,-1.56725,0.24652,-0.219187,5.27224,-0.33649,0.0769749,0.0116181,-1.56725,0.24652,-0.90185,5.21883,-0.394976,0.106665,-0.103538,2.54254,0.0593527,0.477354,5.36151,-0.251935,0.0651026,-0.0317803,2.54384,0.0593527,-0.183318,4.71185,0.0670056,0.207785,-0.0106681,-2.18438,0.0593527,-0.237189,5.86638,-0.702142,0.15924,-0.0392885,-2.19199,0.0593527,-0.29867,5.68642,0.250249,-1.99874,-1.37971,0.541188,0.0593527,-0.120628,4.90186,-0.89589,-1.89602,-1.32921,0.444645,0.0593527,
1.0706,-0.243712,5.63778,-0.390738,0.114566,-0.0553746,-1.80792,0.24652,-0.243712,5.63778,-0.390738,0.114566,-0.0553746,-1.80792,0.24652,-0.243712,5.63778,-0.390738,0.114566,-0.0553746,-1.80792,0.24652,-0.243712,5.63778,-0.390738,0.114566,-0.0553746,-1.80792,0.24652,-0.243712,5.63778,-0.390738,0.114566,-0.0553746,-1.80792,0.24652,-0.935377,5.53923,-0.414351,0.112791,-0.0522394,2.338,0.0593527,0.45285,5.70775,-0.277205,0.18194,-0.167984,2.33205,0.0593527,-0.225645,5.13367,0.12754,-0.0252278,-0.221601,-2.38098,0.0593527,-0.267375,6.12402,-0.853673,0.0497672,-0.151818,-2.3775,0.0593527,-0.349052,6.12093,0.154131,-2.73163,-1.46749,1.29216,0.0593527,-0.146674,5.10216,-0.827185,2.56072,-1.45331,2.27062,0.0593527,
1.0807,-0.275086,5.96372,-0.42837,0.156705,-0.12276,-1.90017,0.24652,-0.275086,5.96372,-0.42837,0.156705,-0.12276,-1.90017,0.24652,-0.275086,5.96372,-0.42837,0.156705,-0.12276,-1.90017,0.24652,-0.275086,5.96372,-0.42837,0.156705,-0.12276,-1.90017,0.24652,-0.275086,5.96372,-0.42837,0.156705,-0.12276,-1.90017,0.24652,-0.988678,5.86091,-0.446789,0.184705,-0.0964607,2.12141,0.0593527,0.437879,6.06613,-0.324559,0.0134099,-0.0173619,2.13461,0.0593527,-0.263106,5.57451,0.211573,0.191079,0.0394923,-2.60661,0.0593527,-0.282553,6.35465,-1.00577,0.183817,0.0115672,-2.59456,0.0593527,-0.384653,6.5713,0.00206227,2.02841,-1.29002,2.82027,0.0593527,-0.168686,5.34405,-0.759336,2.24747,-1.40819,2.60238,0.0593527,
1.0908,-0.314312,6.27559,-0.443005,0.179211,-0.125538,-1.95582,0.24652,-0.314312,6.27559,-0.443005,0.179211,-0.125538,-1.95582,0.24652,-0.314312,6.27559,-0.443005,0.179211,-0.125538,-1.95582,0.24652,-0.314312,6.27559,-0.443005,0.179211,-0.125538,-1.95582,0.24652,-0.314312,6.27559,-0.443005,0.179211,-0.125538,-1.95582,0.24652,-1.03314,6.16894,-0.494829,0.141426,-0.0854962,1.91577,0.0593527,0.437711,6.41762,-0.389429,0.289003,-0.110396,1.90684,0.0593527,-0.312269,6.03462,0.269426,0.121751,-0.136541,-2.79541,0.0593527,-0.284423,6.54992,-1.13932,0.0958939,-0.203385,-2.78941,0.0593527,-0.419106,6.99962,-0.197303,1.89094,-1.12719,2.96744,0.0593527,-0.184483,5.60143,-0.698945,1.88905,-1.09908,2.97273,0.0593527,
1.1009,-0.337457,6.58697,-0.487113,0.172733,-0.052376,-2.09134,0.24652,-0.337457,6.58697,-0.487113,0.172733,-0.052376,-2.09134,0.24652,-0.337457,6.58697,-0.487113,0.172733,-0.052376,-2.09134,0.24652,-0.337457,6.58697,-0.487113,0.172733,-0.052376,-2.09134,0.24652,-0.337457,6.58697,-0.487113,0.172733,-0.052376,-2.09134,0.24652,-1.05139,6.48362,-0.526494,0.152805,-0.0701196,1.7169,0.0593527,0.384158,6.74611,-0.426594,0.0464547,-0.0473367,1.72133,0.0593527,-0.369757,6.50427,0.245971,0.186313,0.0719837,-3.00168,0.0593527,-0.300355,6.71561,-1.1884,0.17841,0.0296662,-2.99098,0.0593527,-0.464022,7.32953,-0.377895,1.84197,-0.890088,3.03152,0.0593527,-0.207046,5.89404,-0.582163,1.83843,-0.898579,3.03047,0.0593527,
1.111,-0.368873,6.89307,-0.529945,0.139089,0.0122522,-2.32634,0.24652,-0.368873,6.89307,-0.529945,0.139089,0.0122522,-2.32634,0.24652,-0.368873,6.89307,-0.529945,0.139089,0.0122522,-2.32634,0.24652,-0.368873,6.89307,-0.529945,0.139089,0.0122522,-2.32634,0.24652,-0.368873,6.89307,-0.529945,0.139089,0.0122522,-2.32634,0.24652,-1.06129,6.77156,-0.556327,0.21026,-0.0550469,1.51604,0.0593527,0.332056,7.05958,-0.466031,0.303199,-0.0572342,1.51006,0.0593527,-0.412289,6.94547,0.197507,0.181215,0.0201306,3.0825,0.0593527,-0.315269,6.88685,-1.2247,0.189483,-0.126614,3.07992,0.0593527,-0.492888,7.61713,-0.550512,1.82654,-0.732636,3.06079,0.0593527,-0.23708,6.21395,-0.465981,1.82808,-0.744798,3.05948,0.0593527,
1.1211,-0.407275,7.19302,-0.563391,0.105855,0.032297,-2.60352,0.24652,-0.407275,7.19302,-0.563391,0.105855,0.032297,-2.60352,0.24652,-0.407275,7.19302,-0.563391,0.105855,0.032297,-2.60352,0.24652,-0.407275,7.19302,-0.563391,0.105855,0.032297,-2.60352,0.24652,-0.407275,7.19302,-0.563391,0.105855,0.032297,-2.60352,0.24652,-1.08359,7.05272,-0.584899,0.167164,-0.0559798,1.32289,0.0593527,0.30407,7.36087,-0.519853,0.183834,-0.0505107,1.32152,0.0593527,-0.457143,7.37125,0.137677,0.239087,-0.180641,2.87959,0.0593527,-0.321065,7.04242,-1.24375,0.194602,-0.0132603,2.88457,0.0593527,-0.521486,7.8836,-0.733242,1.81246,-0.530987,3.09105,0.0593527,-0.256883,6.52896,-0.37144,1.81023,-0.459113,3.09331,0.0593527,
1.1312,-0.438563,7.4772,-0.600681,0.13694,0.0142241,-2.86486,0.24652,-0.438563,7.4772,-0.600681,0.13694,0.0142241,-2.86486,0.24652,-0.438563,7.4772,-0.600681,0.13694,0.0142241,-2.86486,0.24652,-0.438563,7.4772,-0.600681,0.13694,0.0142241,-2.86486,0.24652,-0.438563,7.4772,-0.600681,0.13694,0.0142241,-2.86486,0.24652,-1.12536,7.32648,-0.608825,0.276326,0.000949564,1.12481,0.0593527,0.283067,7.65006,-0.571893,0.166281,-0.0451937,1.12532,0.0593527,-0.499276,7.79244,0.0657297,0.143914,0.111767,2.68666,0.0593527,-0.336582,7.19654,-1.24494,0.198037,-0.00380676,2.68124,0.0593527,-0.548823,8.13137,-0.911679,1.80032,-0.327486,3.11731,0.0593527,-0.288005,6.85212,-0.27738,1.80916,-0.458312,3.11813,0.0593527,
1.1413,-0.462237,7.74667,-0.634742,0.226849,-0.00184302,-3.07772,0.24652,-0.462237,7.74667,-0.634742,0.226849,-0.00184302,-3.07772,0.24652,-0.462237,7.74667,-0.634742,0.226849,-0.00184302,-3.07772,0.24652,-0.462237,7.74667,-0.634742,0.226849,-0.00184302,-3.07772,0.24652,-0.462237,7.74667,-0.634742,0.226849,-0.00184302,-3.07772,0.24652,-1.17703,7.60546,-0.631514,0.171204,-0.0367889,0.930264,0.0593527,0.267126,7.93344,-0.635785,0.295206,0.0533591,0.931265,0.0593527,-0.548526,8.19627,-0.0354921,0.255281,-0.0659726,2.48405,0.0593527,-0.35871,7.34378,-1.22883,0.250508,-0.0591928,2.48496,0.0593527,-0.575614,8.34972,-1.08208,1.79368,-0.177714,-3.1387,0.0593527,-0.332736,7.18899,-0.182192,1.79485,-0.0687941,-3.13801,0.0593527,
1.1514,-0.489894,8.01005,-0.66705,0.280244,0.0143274,3.06796,0.24652,-0.489894,8.01005,-0.66705,0.280244,0.0143274,3.06796,0.24652,-0.489894,8.01005,-0.66705,0.280244,0.0143274,3.06796,0.24652,-0.489894,8.01005,-0.66705,0.280244,0.0143274,3.06796,0.24652,-0.489894,8.01005,-0.66705,0.280244,0.0143274,3.06796,0.24652,-1.20742,7.87714,-0.650248,0.216489,0.0117821,0.727232,0.0593527,0.240267,8.19873,-0.699605,0.150756,-0.0645237,0.731372,0.0593527,-0.6025,8.57374,-0.17781,0.209626,0.0153609,2.28576,0.0593527,-0.377649,7.49005,-1.17809,0.133546,0.0782446,2.29233,0.0593527,-0.592034,8.51627,-1.23184,1.79839,0.100046,-3.11301,0.0593527,-0.380111,7.55409,-0.11249,1.79097,0.0370791,-3.11659,0.0593527,
1.1615,-0.522255,8.27111,-0.704883,0.263386,0.0456479,2.92843,0.24652,-0.522255,8.27111,-0.704883,0.263386,0.0456479,2.92843,0.24652,-0.522255,8.27111,-0.704883,0.263386,0.0456479,2.92843,0.24652,-0.522255,8.27111,-0.704883,0.263386,0.0456479,2.92843,0.24652,-0.522255,8.27111,-0.704883,0.263386,0.0456479,2.92843,0.24652,-1.22996,8.12594,-0.676675,0.250063,0.0849621,0.529473,0.0593527,0.202026,8.4449,-0.747268,0.247535,0.0905254,0.53012,0.0593527,-0.641297,8.90901,-0.343296,0.131457,0.0784323,2.08999,0.0593527,-0.392091,7.66173,-1.08335,0.298123,-0.0179797,2.09248,0.0593527,-0.61311,8.64038,-1.354,1.80502,0.25205,-3.09217,0.0593527,-0.419438,7.92845,-0.0767233,1.80062,0.212954,-3.09523,0.0593527,
