time,0_rod(payload_bars compound_7gilrq).X,0_rod(payload_bars compound_7gilrq).Y,0_rod(payload_bars compound_7gilrq).Z,0_rod(payload_bars compound_7gilrq).Euler1,0_rod(payload_bars compound_7gilrq).Euler2,0_rod(payload_bars compound_7gilrq).Euler3,0_rod(payload_bars compound_7gilrq).mass,1_rod(payload_bars compound_7gilrq).X,1_rod(payload_bars compound_7gilrq).Y,1_rod(payload_bars compound_7gilrq).Z,1_rod(payload_bars compound_7gilrq).Euler1,1_rod(payload_bars compound_7gilrq).Euler2,1_rod(payload_bars compound_7gilrq).Euler3,1_rod(payload_bars compound_7gilrq).mass,2_rod(payload_bars compound_7gilrq).X,2_rod(payload_bars compound_7gilrq).Y,2_rod(payload_bars compound_7gilrq).Z,2_rod(payload_bars compound_7gilrq).Euler1,2_rod(payload_bars compound_7gilrq).Euler2,2_rod(payload_bars compound_7gilrq).Euler3,2_rod(payload_bars compound_7gilrq).mass,3_rod(payload_bars compound_7gilrq).X,3_rod(payload_bars compound_7gilrq).Y,3_rod(payload_bars compound_7gilrq).Z,3_rod(payload_bars compound_7gilrq).Euler1,3_rod(payload_bars compound_7gilrq).Euler2,3_rod(payload_bars compound_7gilrq).Euler3,3_rod(payload_bars compound_7gilrq).mass,4_rod(sense_bar compound_7gilrq).X,4_rod(sense_bar compound_7gilrq).Y,4_rod(sense_bar compound_7gilrq).Z,4_rod(sense_bar compound_7gilrq).Euler1,4_rod(sense_bar compound_7gilrq).Euler2,4_rod(sense_bar compound_7gilrq).Euler3,4_rod(sense_bar compound_7gilrq).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2525,-0.000195526,46.8801,0.00849714,-0.000197509,0.000435736,3.45619e-05,0.24652,-0.000195526,46.8801,0.00849714,-0.000197509,0.000435736,3.45619e-05,0.24652,-0.000195526,46.8801,0.00849714,-0.000197509,0.000435736,3.45619e-05,0.24652,-0.000195526,46.8801,0.00849714,-0.000197509,0.000435736,3.45619e-05,0.24652,-0.000195526,46.8801,0.00849714,-0.000197509,0.000435736,3.45619e-05,0.24652,-0.729396,46.8624,0.0153556,0.00499768,0.0128202,-2.3519,0.0593527,0.754102,46.8579,0.0109964,0.00544701,0.0132683,-2.35189,0.0593527,0.00837732,46.3379,-0.513554,0.0155231,0.00720735,-0.788928,0.0593527,0.0166616,47.3824,0.53989,0.0152575,0.00747079,-0.788946,0.0593527,0.0244142,46.3377,0.539481,-1.57375,-0.00241188,-0.00306935,0.0593527,0.000535146,47.3826,-0.513137,-1.57388,-0.00375376,-0.00293217,0.0593527,
0.2626,-0.000182167,46.6249,0.0085052,4.6065e-05,0.000200623,-8.03231e-05,0.24652,-0.000182167,46.6249,0.0085052,4.6065e-05,0.000200623,-8.03231e-05,0.24652,-0.000182167,46.6249,0.0085052,4.6065e-05,0.000200623,-8.03231e-05,0.24652,-0.000182167,46.6249,0.0085052,4.6065e-05,0.000200623,-8.03231e-05,0.24652,-0.000182167,46.6249,0.0085052,4.6065e-05,0.000200623,-8.03231e-05,0.24652,-0.729433,46.6073,0.0153813,0.00530355,0.013142,-2.35188,0.0593527,0.754119,46.6028,0.0109566,0.0062432,0.0140699,-2.35187,0.0593527,0.00834726,46.0828,-0.51358,0.0141026,0.00861353,-0.788939,0.0593527,0.0166588,47.1273,0.539912,0.0171908,0.00554727,-0.788934,0.0593527,0.0244111,46.0826,0.539484,-1.57378,-0.00110713,-0.00308845,0.0593527,0.000535699,47.1275,-0.513155,-1.57391,-0.00430006,-0.00295409,0.0593527,
0.2727,-0.000183114,46.3598,0.00850801,0.000172085,6.83136e-05,-5.69404e-05,0.24652,-0.000183114,46.3598,0.00850801,0.000172085,6.83136e-05,-5.69404e-05,0.24652,-0.000183114,46.3598,0.00850801,0.000172085,6.83136e-05,-5.69404e-05,0.24652,-0.000183114,46.3598,0.00850801,0.000172085,6.83136e-05,-5.69404e-05,0.24652,-0.000183114,46.3598,0.00850801,0.000172085,6.83136e-05,-5.69404e-05,0.24652,-0.729453,46.3422,0.0153982,0.00626696,0.0141163,-2.35187,0.0593527,0.754128,46.3376,0.010934,0.00597966,0.0138237,-2.35188,0.0593527,0.00835165,45.8176,-0.513591,0.0164378,0.00629314,-0.788922,0.0593527,0.0166725,46.8622,0.539916,0.0170256,0.00570943,-0.788934,0.0593527,0.0244084,45.8174,0.539496,-1.57379,-0.00304219,-0.00310581,0.0593527,0.000535014,46.8624,-0.513166,-1.57393,-0.00277832,-0.00296555,0.0593527,
0.2828,-0.000189845,46.0847,0.00850307,5.90477e-05,0.000182744,4.15099e-05,0.24652,-0.000189845,46.0847,0.00850307,5.90477e-05,0.000182744,4.15099e-05,0.24652,-0.000189845,46.0847,0.00850307,5.90477e-05,0.000182744,4.15099e-05,0.24652,-0.000189845,46.0847,0.00850307,5.90477e-05,0.000182744,4.15099e-05,0.24652,-0.000189845,46.0847,0.00850307,5.90477e-05,0.000182744,4.15099e-05,0.24652,-0.729423,46.067,0.0153863,0.00603427,0.0138765,-2.35188,0.0593527,0.754103,46.0625,0.0109555,0.00514283,0.0129863,-2.35189,0.0593527,0.00836939,45.5425,-0.513564,0.0179927,0.00475256,-0.788914,0.0593527,0.0166785,46.587,0.539888,0.0150282,0.00769575,-0.788946,0.0593527,0.0244096,45.5423,0.539485,-1.57377,-0.00447793,-0.00309552,0.0593527,0.000533116,46.5872,-0.513144,-1.57392,-0.00213271,-0.0029571,0.0593527,
0.2929,-0.000191203,45.7995,0.00849773,-0.000121062,0.000363277,4.65957e-05,0.24652,-0.000191203,45.7995,0.00849773,-0.000121062,0.000363277,4.65957e-05,0.24652,-0.000191203,45.7995,0.00849773,-0.000121062,0.000363277,4.65957e-05,0.24652,-0.000191203,45.7995,0.00849773,-0.000121062,0.000363277,4.65957e-05,0.24652,-0.000191203,45.7995,0.00849773,-0.000121062,0.000363277,4.65957e-05,0.24652,-0.729426,45.7819,0.015364,0.00505298,0.0128903,-2.3519,0.0593527,0.754117,45.7773,0.0109867,0.00528918,0.0131098,-2.35189,0.0593527,0.00837215,45.2573,-0.513568,0.0158368,0.00689596,-0.788926,0.0593527,0.0166668,46.3019,0.539898,0.015083,0.00764401,-0.788947,0.0593527,0.0244128,45.2571,0.539498,-1.57375,-0.00268311,-0.00307739,0.0593527,0.000533428,46.3021,-0.513149,-1.57389,-0.00362301,-0.00293784,0.0593527,
0.303,-0.000187612,45.5043,0.00850334,-0.000112723,0.000355832,-3.1223e-05,0.24652,-0.000187612,45.5043,0.00850334,-0.000112723,0.000355832,-3.1223e-05,0.24652,-0.000187612,45.5043,0.00850334,-0.000112723,0.000355832,-3.1223e-05,0.24652,-0.000187612,45.5043,0.00850334,-0.000112723,0.000355832,-3.1223e-05,0.24652,-0.000187612,45.5043,0.00850334,-0.000112723,0.000355832,-3.1223e-05,0.24652,-0.729416,45.4867,0.0153621,0.00521464,0.0130403,-2.35189,0.0593527,0.754115,45.4822,0.0109795,0.00614798,0.0139732,-2.35188,0.0593527,0.00835963,44.9622,-0.513569,0.0141821,0.00853546,-0.788938,0.0593527,0.0166528,46.0067,0.539905,0.0171566,0.00558203,-0.788935,0.0593527,0.0244128,44.962,0.539481,-1.57376,-0.00114436,-0.00307473,0.0593527,0.000536627,46.0069,-0.513152,-1.57389,-0.0043652,-0.00293977,0.0593527,
0.3131,-0.000184638,45.1992,0.00850131,3.05893e-05,0.000206276,-5.54202e-05,0.24652,-0.000184638,45.1992,0.00850131,3.05893e-05,0.000206276,-5.54202e-05,0.24652,-0.000184638,45.1992,0.00850131,3.05893e-05,0.000206276,-5.54202e-05,0.24652,-0.000184638,45.1992,0.00850131,3.05893e-05,0.000206276,-5.54202e-05,0.24652,-0.000184638,45.1992,0.00850131,3.05893e-05,0.000206276,-5.54202e-05,0.24652,-0.729433,45.1815,0.0153875,0.00619871,0.0140387,-2.35187,0.0593527,0.754116,45.177,0.0109568,0.00613064,0.0139616,-2.35187,0.0593527,0.00835867,44.657,-0.513578,0.0161906,0.00653863,-0.788924,0.0593527,0.0166616,45.7015,0.539908,0.0172476,0.00548897,-0.788932,0.0593527,0.0244093,44.6568,0.53949,-1.57378,-0.002787,-0.00309122,0.0593527,0.000536208,45.7017,-0.513149,-1.57391,-0.00293315,-0.00295486,0.0593527,
0.3232,-0.000186266,44.884,0.00850282,8.7418e-05,0.000154938,2.77981e-06,0.24652,-0.000186266,44.884,0.00850282,8.7418e-05,0.000154938,2.77981e-06,0.24652,-0.000186266,44.884,0.00850282,8.7418e-05,0.000154938,2.77981e-06,0.24652,-0.000186266,44.884,0.00850282,8.7418e-05,0.000154938,2.77981e-06,0.24652,-0.000186266,44.884,0.00850282,8.7418e-05,0.000154938,2.77981e-06,0.24652,-0.729452,44.8664,0.0153901,0.00612299,0.0139689,-2.35188,0.0593527,0.75412,44.8618,0.0109508,0.00525741,0.013099,-2.35189,0.0593527,0.00836733,44.3418,-0.513581,0.0179417,0.0048025,-0.788913,0.0593527,0.0166793,45.3864,0.539906,0.0151255,0.00759853,-0.788945,0.0593527,0.0244086,44.3416,0.539501,-1.57377,-0.00443993,-0.00309944,0.0593527,0.000532625,45.3866,-0.513157,-1.57392,-0.00206025,-0.00295768,0.0593527,
0.3333,-0.000188231,44.5588,0.00850183,5.06487e-06,0.000242772,3.64364e-05,0.24652,-0.000188231,44.5588,0.00850183,5.06487e-06,0.000242772,3.64364e-05,0.24652,-0.000188231,44.5588,0.00850183,5.06487e-06,0.000242772,3.64364e-05,0.24652,-0.000188231,44.5588,0.00850183,5.06487e-06,0.000242772,3.64364e-05,0.24652,-0.000188231,44.5588,0.00850183,5.06487e-06,0.000242772,3.64364e-05,0.24652,-0.729432,44.5412,0.0153773,0.00513342,0.0129703,-2.35189,0.0593527,0.754113,44.5366,0.0109664,0.00515707,0.0129895,-2.35189,0.0593527,0.00836516,44.0166,-0.513567,0.0160559,0.00667811,-0.788924,0.0593527,0.016673,45.0612,0.539898,0.0148592,0.00786604,-0.788949,0.0593527,0.0244118,44.0164,0.539491,-1.57377,-0.00291521,-0.00308835,0.0593527,0.000532539,45.0614,-0.513152,-1.5739,-0.00345423,-0.00294957,0.0593527,
0.3434,-0.000187095,44.2236,0.00850123,-8.778e-05,0.000327694,-3.39664e-06,0.24652,-0.000187095,44.2236,0.00850123,-8.778e-05,0.000327694,-3.39664e-06,0.24652,-0.000187095,44.2236,0.00850123,-8.778e-05,0.000327694,-3.39664e-06,0.24652,-0.000187095,44.2236,0.00850123,-8.778e-05,0.000327694,-3.39664e-06,0.24652,-0.000187095,44.2236,0.00850123,-8.778e-05,0.000327694,-3.39664e-06,0.24652,-0.729419,44.206,0.0153675,0.00512962,0.0129621,-2.35189,0.0593527,0.754116,44.2014,0.0109777,0.00601823,0.0138403,-2.35188,0.0593527,0.00835824,43.6814,-0.513568,0.0142047,0.00851402,-0.788939,0.0593527,0.0166551,44.726,0.539903,0.0169996,0.00573889,-0.788935,0.0593527,0.0244129,43.6812,0.539486,-1.57377,-0.00117911,-0.00307778,0.0593527,0.000536048,44.7262,-0.513151,-1.57389,-0.00443974,-0.0029424,0.0593527,
0.3535,-0.00018648,43.8784,0.0085018,-5.88445e-05,0.000296659,-4.07144e-05,0.24652,-0.00018648,43.8784,0.0085018,-5.88445e-05,0.000296659,-4.07144e-05,0.24652,-0.00018648,43.8784,0.0085018,-5.88445e-05,0.000296659,-4.07144e-05,0.24652,-0.00018648,43.8784,0.0085018,-5.88445e-05,0.000296659,-4.07144e-05,0.24652,-0.00018648,43.8784,0.0085018,-5.88445e-05,0.000296659,-4.07144e-05,0.24652,-0.729427,43.8608,0.0153747,0.00611822,0.0139508,-2.35187,0.0593527,0.754117,43.8562,0.010969,0.00623838,0.0140684,-2.35187,0.0593527,0.00836348,43.3362,-0.513576,0.0159691,0.00675839,-0.788925,0.0593527,0.0166564,44.3808,0.539907,0.0174547,0.0052832,-0.788932,0.0593527,0.02441,43.336,0.539489,-1.57377,-0.00258091,-0.00308272,0.0593527,0.000536931,44.381,-0.513151,-1.57391,-0.00310485,-0.00294622,0.0593527,
0.3636,-0.000188479,43.5232,0.00849966,2.53009e-05,0.000215466,-1.62429e-05,0.24652,-0.000188479,43.5232,0.00849966,2.53009e-05,0.000215466,-1.62429e-05,0.24652,-0.000188479,43.5232,0.00849966,2.53009e-05,0.000215466,-1.62429e-05,0.24652,-0.000188479,43.5232,0.00849966,2.53009e-05,0.000215466,-1.62429e-05,0.24652,-0.000188479,43.5232,0.00849966,2.53009e-05,0.000215466,-1.62429e-05,0.24652,-0.729437,43.5056,0.0153864,0.00619564,0.0140361,-2.35187,0.0593527,0.754114,43.501,0.01096,0.00540764,0.013243,-2.35189,0.0593527,0.00837169,42.981,-0.513577,0.017937,0.00480658,-0.788913,0.0593527,0.0166744,44.0256,0.539903,0.0153287,0.00739616,-0.788944,0.0593527,0.0244089,42.9808,0.539497,-1.57377,-0.00438777,-0.00309321,0.0593527,0.000533651,44.0258,-0.513148,-1.57392,-0.00201048,-0.00295303,0.0593527,
0.3737,-0.000187379,43.158,0.00850221,3.78134e-05,0.000207642,2.09327e-05,0.24652,-0.000187379,43.158,0.00850221,3.78134e-05,0.000207642,2.09327e-05,0.24652,-0.000187379,43.158,0.00850221,3.78134e-05,0.000207642,2.09327e-05,0.24652,-0.000187379,43.158,0.00850221,3.78134e-05,0.000207642,2.09327e-05,0.24652,-0.000187379,43.158,0.00850221,3.78134e-05,0.000207642,2.09327e-05,0.24652,-0.729439,43.1404,0.0153815,0.00521959,0.0130592,-2.35189,0.0593527,0.754116,43.1358,0.0109619,0.0050682,0.0129028,-2.35189,0.0593527,0.0083643,42.6158,-0.513572,0.0163015,0.00643445,-0.788923,0.0593527,0.0166762,43.6604,0.539902,0.0146845,0.00803967,-0.788949,0.0593527,0.0244114,42.6156,0.539494,-1.57377,-0.00312171,-0.00309227,0.0593527,0.000532073,43.6606,-0.513155,-1.57391,-0.00325928,-0.00295236,0.0593527,
0.3838,-0.000184696,42.7828,0.00850383,-1.76232e-05,0.000262696,8.19318e-06,0.24652,-0.000184696,42.7828,0.00850383,-1.76232e-05,0.000262696,8.19318e-06,0.24652,-0.000184696,42.7828,0.00850383,-1.76232e-05,0.000262696,8.19318e-06,0.24652,-0.000184696,42.7828,0.00850383,-1.76232e-05,0.000262696,8.19318e-06,0.24652,-0.000184696,42.7828,0.00850383,-1.76232e-05,0.000262696,8.19318e-06,0.24652,-0.729431,42.7652,0.0153734,0.00506785,0.0129034,-2.35189,0.0593527,0.754119,42.7606,0.0109674,0.00585569,0.0136832,-2.35188,0.0593527,0.00835356,42.2406,-0.513571,0.0142126,0.00850649,-0.788938,0.0593527,0.0166593,43.2851,0.539904,0.0167693,0.00596791,-0.788937,0.0593527,0.0244125,42.2404,0.539488,-1.57377,-0.00123607,-0.00308401,0.0593527,0.000535004,43.2853,-0.513157,-1.5739,-0.00447343,-0.00294808,0.0593527,
0.3939,-0.000186263,42.3976,0.00850138,-5.40272e-05,0.000291631,-2.61126e-05,0.24652,-0.000186263,42.3976,0.00850138,-5.40272e-05,0.000291631,-2.61126e-05,0.24652,-0.000186263,42.3976,0.00850138,-5.40272e-05,0.000291631,-2.61126e-05,0.24652,-0.000186263,42.3976,0.00850138,-5.40272e-05,0.000291631,-2.61126e-05,0.24652,-0.000186263,42.3976,0.00850138,-5.40272e-05,0.000291631,-2.61126e-05,0.24652,-0.729425,42.3799,0.0153757,0.00602666,0.0138607,-2.35188,0.0593527,0.754116,42.3754,0.0109684,0.00630631,0.0141342,-2.35187,0.0593527,0.00836172,41.8554,-0.513573,0.0157,0.00702568,-0.788927,0.0593527,0.0166555,42.8999,0.539905,0.0175918,0.00514711,-0.788931,0.0593527,0.0244103,41.8552,0.539489,-1.57377,-0.00237441,-0.00308282,0.0593527,0.00053712,42.9001,-0.51315,-1.57391,-0.00331686,-0.00294677,0.0593527,
0.404,-0.00018989,42.0023,0.00849876,-3.14366e-05,0.00026889,-2.22315e-05,0.24652,-0.00018989,42.0023,0.00849876,-3.14366e-05,0.00026889,-2.22315e-05,0.24652,-0.00018989,42.0023,0.00849876,-3.14366e-05,0.00026889,-2.22315e-05,0.24652,-0.00018989,42.0023,0.00849876,-3.14366e-05,0.00026889,-2.22315e-05,0.24652,-0.00018989,42.0023,0.00849876,-3.14366e-05,0.00026889,-2.22315e-05,0.24652,-0.729431,41.9847,0.0153805,0.00625067,0.0140871,-2.35187,0.0593527,0.754112,41.9801,0.0109674,0.00557801,0.0134111,-2.35188,0.0593527,0.00837493,41.4601,-0.513575,0.0179096,0.00483331,-0.788914,0.0593527,0.0166705,42.5047,0.539903,0.0155698,0.00715623,-0.788942,0.0593527,0.0244091,41.4599,0.539495,-1.57376,-0.00432753,-0.00308798,0.0593527,0.000534452,42.5049,-0.513145,-1.57391,-0.00199416,-0.0029483,0.0593527,
0.4141,-0.000188833,41.5971,0.00850121,8.759e-06,0.000237186,8.04869e-06,0.24652,-0.000188833,41.5971,0.00850121,8.759e-06,0.000237186,8.04869e-06,0.24652,-0.000188833,41.5971,0.00850121,8.759e-06,0.000237186,8.04869e-06,0.24652,-0.000188833,41.5971,0.00850121,8.759e-06,0.000237186,8.04869e-06,0.24652,-0.000188833,41.5971,0.00850121,8.759e-06,0.000237186,8.04869e-06,0.24652,-0.729435,41.5795,0.0153787,0.00531299,0.0131511,-2.35189,0.0593527,0.754114,41.5749,0.0109663,0.00502477,0.0128582,-2.35189,0.0593527,0.00836811,41.0549,-0.513573,0.0165905,0.00614726,-0.788921,0.0593527,0.0166758,42.0994,0.539901,0.0145837,0.00813953,-0.78895,0.0593527,0.0244114,41.0547,0.539493,-1.57376,-0.00332125,-0.00308984,0.0593527,0.000532248,42.0997,-0.513151,-1.57391,-0.00304318,-0.00294976,0.0593527,
0.4242,-0.00018408,41.1818,0.0085042,1.37823e-05,0.000232009,1.03988e-05,0.24652,-0.00018408,41.1818,0.0085042,1.37823e-05,0.000232009,1.03988e-05,0.24652,-0.00018408,41.1818,0.0085042,1.37823e-05,0.000232009,1.03988e-05,0.24652,-0.00018408,41.1818,0.0085042,1.37823e-05,0.000232009,1.03988e-05,0.24652,-0.00018408,41.1818,0.0085042,1.37823e-05,0.000232009,1.03988e-05,0.24652,-0.729434,41.1642,0.0153769,0.00501966,0.0128571,-2.35189,0.0593527,0.75412,41.1596,0.0109637,0.00567905,0.0135087,-2.35189,0.0593527,0.00835217,40.6396,-0.513571,0.0142736,0.00844658,-0.788938,0.0593527,0.0166621,41.6842,0.539904,0.0165279,0.00620821,-0.788938,0.0593527,0.0244125,40.6394,0.539488,-1.57377,-0.00130742,-0.00308713,0.0593527,0.000534341,41.6844,-0.513159,-1.5739,-0.00446425,-0.00295085,0.0593527,
0.4343,-0.000184404,40.7566,0.00850286,-1.46419e-05,0.00025336,-1.54019e-05,0.24652,-0.000184404,40.7566,0.00850286,-1.46419e-05,0.00025336,-1.54019e-05,0.24652,-0.000184404,40.7566,0.00850286,-1.46419e-05,0.00025336,-1.54019e-05,0.24652,-0.000184404,40.7566,0.00850286,-1.46419e-05,0.00025336,-1.54019e-05,0.24652,-0.000184404,40.7566,0.00850286,-1.46419e-05,0.00025336,-1.54019e-05,0.24652,-0.729432,40.7389,0.0153791,0.00593149,0.0137677,-2.35188,0.0593527,0.754119,40.7344,0.0109625,0.00632506,0.0141547,-2.35187,0.0593527,0.00835724,40.2144,-0.513574,0.0154049,0.00731884,-0.788929,0.0593527,0.0166566,41.2589,0.539906,0.0176636,0.005076,-0.788931,0.0593527,0.0244102,40.2142,0.53949,-1.57377,-0.00217869,-0.00308613,0.0593527,0.000536802,41.2591,-0.513154,-1.57391,-0.00353542,-0.00295002,0.0593527,
0.4444,-0.000189732,40.3213,0.00849882,-3.74868e-05,0.00027495,-2.19425e-05,0.24652,-0.000189732,40.3213,0.00849882,-3.74868e-05,0.00027495,-2.19425e-05,0.24652,-0.000189732,40.3213,0.00849882,-3.74868e-05,0.00027495,-2.19425e-05,0.24652,-0.000189732,40.3213,0.00849882,-3.74868e-05,0.00027495,-2.19425e-05,0.24652,-0.000189732,40.3213,0.00849882,-3.74868e-05,0.00027495,-2.19425e-05,0.24652,-0.72943,40.3037,0.0153799,0.00629198,0.0141283,-2.35187,0.0593527,0.754113,40.2991,0.0109675,0.00575775,0.0135893,-2.35188,0.0593527,0.00837439,39.7791,-0.513575,0.0178111,0.0049304,-0.788914,0.0593527,0.0166688,40.8237,0.539903,0.0158053,0.0069217,-0.788941,0.0593527,0.0244089,39.7789,0.539495,-1.57376,-0.00424315,-0.00308708,0.0593527,0.000534974,40.8239,-0.513145,-1.57391,-0.00202938,-0.00294775,0.0593527,
0.4545,-0.000190446,39.876,0.00849997,-2.78712e-05,0.000271804,-4.60323e-07,0.24652,-0.000190446,39.876,0.00849997,-2.78712e-05,0.000271804,-4.60323e-07,0.24652,-0.000190446,39.876,0.00849997,-2.78712e-05,0.000271804,-4.60323e-07,0.24652,-0.000190446,39.876,0.00849997,-2.78712e-05,0.000271804,-4.60323e-07,0.24652,-0.000190446,39.876,0.00849997,-2.78712e-05,0.000271804,-4.60323e-07,0.24652,-0.729429,39.8584,0.0153756,0.00540985,0.0132456,-2.35189,0.0593527,0.754112,39.8539,0.0109715,0.0050308,0.0128631,-2.35189,0.0593527,0.00837221,39.3338,-0.513571,0.0168808,0.00585889,-0.788919,0.0593527,0.0166748,40.3784,0.539901,0.0145322,0.0081905,-0.78895,0.0593527,0.0244114,39.3337,0.539492,-1.57376,-0.0035127,-0.00308687,0.0593527,0.000532543,40.3786,-0.513148,-1.5739,-0.00282592,-0.00294682,0.0593527,
0.4646,-0.00018495,39.4208,0.00850358,1.19616e-06,0.000244908,8.54778e-06,0.24652,-0.00018495,39.4208,0.00850358,1.19616e-06,0.000244908,8.54778e-06,0.24652,-0.00018495,39.4208,0.00850358,1.19616e-06,0.000244908,8.54778e-06,0.24652,-0.00018495,39.4208,0.00850358,1.19616e-06,0.000244908,8.54778e-06,0.24652,-0.00018495,39.4208,0.00850358,1.19616e-06,0.000244908,8.54778e-06,0.24652,-0.729433,39.4031,0.0153755,0.00498525,0.0128221,-2.35189,0.0593527,0.754119,39.3986,0.0109665,0.00549978,0.0133298,-2.35189,0.0593527,0.0083543,38.8786,-0.513571,0.0144088,0.00831295,-0.788937,0.0593527,0.016663,39.9231,0.539904,0.016299,0.0064362,-0.788939,0.0593527,0.0244128,38.8784,0.539488,-1.57377,-0.00140344,-0.00308632,0.0593527,0.000533992,39.9233,-0.513157,-1.5739,-0.00440571,-0.00294972,0.0593527,
0.4747,-0.000183275,38.9555,0.00850382,1.01048e-05,0.000230228,-8.84529e-06,0.24652,-0.000183275,38.9555,0.00850382,1.01048e-05,0.000230228,-8.84529e-06,0.24652,-0.000183275,38.9555,0.00850382,1.01048e-05,0.000230228,-8.84529e-06,0.24652,-0.000183275,38.9555,0.00850382,1.01048e-05,0.000230228,-8.84529e-06,0.24652,-0.000183275,38.9555,0.00850382,1.01048e-05,0.000230228,-8.84529e-06,0.24652,-0.729435,38.9379,0.0153809,0.00583315,0.0136705,-2.35188,0.0593527,0.75412,38.9333,0.0109592,0.00629409,0.0141248,-2.35188,0.0593527,0.00835407,38.4133,-0.513575,0.0151304,0.00759166,-0.788931,0.0593527,0.0166571,39.4578,0.539906,0.0177016,0.0050386,-0.788931,0.0593527,0.0244104,38.4131,0.53949,-1.57378,-0.00199386,-0.00308801,0.0593527,0.000536545,39.4581,-0.513157,-1.57391,-0.00374581,-0.00295205,0.0593527,
0.4848,-0.00018848,38.4802,0.00849959,-1.51032e-05,0.000252151,-1.9228e-05,0.24652,-0.00018848,38.4802,0.00849959,-1.51032e-05,0.000252151,-1.9228e-05,0.24652,-0.00018848,38.4802,0.00849959,-1.51032e-05,0.000252151,-1.9228e-05,0.24652,-0.00018848,38.4802,0.00849959,-1.51032e-05,0.000252151,-1.9228e-05,0.24652,-0.00018848,38.4802,0.00849959,-1.51032e-05,0.000252151,-1.9228e-05,0.24652,-0.729433,38.4626,0.0153823,0.00631929,0.014157,-2.35187,0.0593527,0.754114,38.458,0.0109633,0.00593338,0.0137647,-2.35188,0.0593527,0.00837146,37.938,-0.513576,0.0176452,0.00509453,-0.788915,0.0593527,0.0166684,38.9825,0.539904,0.0160299,0.00669811,-0.788939,0.0593527,0.0244086,37.9378,0.539496,-1.57377,-0.00413491,-0.00308884,0.0593527,0.000535248,38.9828,-0.513147,-1.57391,-0.00211001,-0.00294968,0.0593527,
0.4949,-0.000190988,37.9949,0.00849956,-3.74947e-05,0.000280632,-5.29379e-06,0.24652,-0.000190988,37.9949,0.00849956,-3.74947e-05,0.000280632,-5.29379e-06,0.24652,-0.000190988,37.9949,0.00849956,-3.74947e-05,0.000280632,-5.29379e-06,0.24652,-0.000190988,37.9949,0.00849956,-3.74947e-05,0.000280632,-5.29379e-06,0.24652,-0.000190988,37.9949,0.00849956,-3.74947e-05,0.000280632,-5.29379e-06,0.24652,-0.729428,37.9773,0.0153752,0.00551024,0.0133454,-2.35189,0.0593527,0.754111,37.9727,0.0109724,0.005086,0.0129179,-2.35189,0.0593527,0.00837411,37.4527,-0.513572,0.0171325,0.00560847,-0.788918,0.0593527,0.0166749,38.4972,0.539901,0.0145042,0.00821785,-0.788951,0.0593527,0.0244111,37.4525,0.539492,-1.57376,-0.0036904,-0.00308623,0.0593527,0.000532718,38.4975,-0.513146,-1.57391,-0.00262464,-0.00294603,0.0593527,
0.505,-0.000186297,37.4996,0.00850266,-2.26044e-05,0.000268792,5.42303e-06,0.24652,-0.000186297,37.4996,0.00850266,-2.26044e-05,0.000268792,5.42303e-06,0.24652,-0.000186297,37.4996,0.00850266,-2.26044e-05,0.000268792,5.42303e-06,0.24652,-0.000186297,37.4996,0.00850266,-2.26044e-05,0.000268792,5.42303e-06,0.24652,-0.000186297,37.4996,0.00850266,-2.26044e-05,0.000268792,5.42303e-06,0.24652,-0.729429,37.482,0.0153731,0.00496483,0.0128005,-2.35189,0.0593527,0.754117,37.4774,0.0109709,0.00533159,0.0131614,-2.35189,0.0593527,0.00835747,36.9574,-0.51357,0.0145981,0.00812569,-0.788935,0.0593527,0.0166634,38.0019,0.539903,0.0160748,0.00665938,-0.78894,0.0593527,0.0244132,36.9572,0.539488,-1.57377,-0.0015226,-0.00308451,0.0593527,0.000533761,38.0022,-0.513155,-1.5739,-0.00430623,-0.00294768,0.0593527,
