time,0_rod(payload_bars compound_37m).X,0_rod(payload_bars compound_37m).Y,0_rod(payload_bars compound_37m).Z,0_rod(payload_bars compound_37m).Euler1,0_rod(payload_bars compound_37m).Euler2,0_rod(payload_bars compound_37m).Euler3,0_rod(payload_bars compound_37m).mass,1_rod(payload_bars compound_37m).X,1_rod(payload_bars compound_37m).Y,1_rod(payload_bars compound_37m).Z,1_rod(payload_bars compound_37m).Euler1,1_rod(payload_bars compound_37m).Euler2,1_rod(payload_bars compound_37m).Euler3,1_rod(payload_bars compound_37m).mass,2_rod(payload_bars compound_37m).X,2_rod(payload_bars compound_37m).Y,2_rod(payload_bars compound_37m).Z,2_rod(payload_bars compound_37m).Euler1,2_rod(payload_bars compound_37m).Euler2,2_rod(payload_bars compound_37m).Euler3,2_rod(payload_bars compound_37m).mass,3_rod(payload_bars compound_37m).X,3_rod(payload_bars compound_37m).Y,3_rod(payload_bars compound_37m).Z,3_rod(payload_bars compound_37m).Euler1,3_rod(payload_bars compound_37m).Euler2,3_rod(payload_bars compound_37m).Euler3,3_rod(payload_bars compound_37m).mass,4_rod(sense_bar compound_37m).X,4_rod(sense_bar compound_37m).Y,4_rod(sense_bar compound_37m).Z,4_rod(sense_bar compound_37m).Euler1,4_rod(sense_bar compound_37m).Euler2,4_rod(sense_bar compound_37m).Euler3,4_rod(sense_bar compound_37m).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2121,-0.000191152,47.8005,0.00850405,9.44677e-06,0.000230755,-8.91464e-05,0.24652,-0.000191152,47.8005,0.00850405,9.44677e-06,0.000230755,-8.91464e-05,0.24652,-0.000191152,47.8005,0.00850405,9.44677e-06,0.000230755,-8.91464e-05,0.24652,-0.000191152,47.8005,0.00850405,9.44677e-06,0.000230755,-8.91464e-05,0.24652,-0.000191152,47.8005,0.00850405,9.44677e-06,0.000230755,-8.91464e-05,0.24652,-0.729404,47.7829,0.0153763,0.00502024,0.0127503,-2.35194,0.0593527,0.754099,47.7784,0.0109634,0.00545462,0.0131992,-2.35193,0.0593527,0.00841244,47.2583,-0.513539,0.0152276,0.00722633,-0.788888,0.0593527,0.0166178,48.3029,0.539873,0.0154735,0.0069822,-0.7889,0.0593527,0.0242717,47.2581,0.539447,-1.57377,-0.00250832,-0.00308373,0.0593527,0.000678578,48.3031,-0.513117,-1.5739,-0.00313597,-0.00295026,0.0593527,
0.2222,-0.000185627,47.5854,0.00850846,0.00021588,-1.47677e-06,-8.13272e-05,0.24652,-0.000185627,47.5854,0.00850846,0.00021588,-1.47677e-06,-8.13272e-05,0.24652,-0.000185627,47.5854,0.00850846,0.00021588,-1.47677e-06,-8.13272e-05,0.24652,-0.000185627,47.5854,0.00850846,0.00021588,-1.47677e-06,-8.13272e-05,0.24652,-0.000185627,47.5854,0.00850846,0.00021588,-1.47677e-06,-8.13272e-05,0.24652,-0.729432,47.5678,0.0153975,0.00522965,0.0129944,-2.35194,0.0593527,0.754122,47.5632,0.0109321,0.00630107,0.014042,-2.35192,0.0593527,0.0083873,47.0432,-0.51356,0.0137599,0.00868244,-0.788902,0.0593527,0.016625,48.0878,0.539884,0.0169061,0.00555827,-0.788889,0.0593527,0.0242709,47.043,0.539468,-1.57379,-0.00217019,-0.00310458,0.0593527,0.000680312,48.088,-0.513135,-1.57392,-0.00322918,-0.00296759,0.0593527,
0.2323,-0.000187943,47.3603,0.00850957,0.000193569,4.68735e-05,3.85315e-05,0.24652,-0.000187943,47.3603,0.00850957,0.000193569,4.68735e-05,3.85315e-05,0.24652,-0.000187943,47.3603,0.00850957,0.000193569,4.68735e-05,3.85315e-05,0.24652,-0.000187943,47.3603,0.00850957,0.000193569,4.68735e-05,3.85315e-05,0.24652,-0.000187943,47.3603,0.00850957,0.000193569,4.68735e-05,3.85315e-05,0.24652,-0.72944,47.3427,0.015395,0.00611672,0.0138751,-2.35193,0.0593527,0.75412,47.3381,0.0109325,0.00584476,0.0135966,-2.35194,0.0593527,0.00840396,46.8181,-0.513549,0.016277,0.00617937,-0.788879,0.0593527,0.0166292,47.8627,0.539873,0.0163496,0.00610718,-0.788897,0.0593527,0.0242686,46.8179,0.539472,-1.57379,-0.00332971,-0.00310385,0.0593527,0.000680028,47.8629,-0.513142,-1.57393,-0.0030327,-0.00296391,0.0593527,
0.2424,-0.000191967,47.1252,0.00849847,-1.70193e-05,0.00024539,6.13136e-05,0.24652,-0.000191967,47.1252,0.00849847,-1.70193e-05,0.00024539,6.13136e-05,0.24652,-0.000191967,47.1252,0.00849847,-1.70193e-05,0.00024539,6.13136e-05,0.24652,-0.000191967,47.1252,0.00849847,-1.70193e-05,0.00024539,6.13136e-05,0.24652,-0.000191967,47.1252,0.00849847,-1.70193e-05,0.00024539,6.13136e-05,0.24652,-0.729428,47.1076,0.015384,0.00595699,0.0136928,-2.35194,0.0593527,0.75411,47.103,0.010968,0.0049431,0.0126924,-2.35195,0.0593527,0.00842766,46.583,-0.513535,0.0179521,0.00452047,-0.788873,0.0593527,0.0166238,47.6276,0.539868,0.0148839,0.00756692,-0.788903,0.0593527,0.0242691,46.5828,0.53947,-1.57376,-0.00378218,-0.00308775,0.0593527,0.000676996,47.6278,-0.513128,-1.57391,-0.00297069,-0.00294927,0.0593527,
0.2525,-0.000192936,46.8801,0.00849736,-0.000118947,0.000341745,-2.76448e-05,0.24652,-0.000192936,46.8801,0.00849736,-0.000118947,0.000341745,-2.76448e-05,0.24652,-0.000192936,46.8801,0.00849736,-0.000118947,0.000341745,-2.76448e-05,0.24652,-0.000192936,46.8801,0.00849736,-0.000118947,0.000341745,-2.76448e-05,0.24652,-0.000192936,46.8801,0.00849736,-0.000118947,0.000341745,-2.76448e-05,0.24652,-0.729426,46.8624,0.0153657,0.00506894,0.0128093,-2.35194,0.0593527,0.754117,46.8579,0.0109855,0.00526805,0.0130003,-2.35194,0.0593527,0.00842432,46.3379,-0.513548,0.0156449,0.00681386,-0.788886,0.0593527,0.0166168,47.3825,0.53988,0.0154027,0.00705412,-0.7889,0.0593527,0.0242726,46.3377,0.539474,-1.57375,-0.0026686,-0.00307785,0.0593527,0.000678399,47.3827,-0.513126,-1.57389,-0.00315064,-0.00293685,0.0593527,
0.2626,-0.000185747,46.6249,0.00850397,1.09003e-05,0.000227041,-6.83134e-05,0.24652,-0.000185747,46.6249,0.00850397,1.09003e-05,0.000227041,-6.83134e-05,0.24652,-0.000185747,46.6249,0.00850397,1.09003e-05,0.000227041,-6.83134e-05,0.24652,-0.000185747,46.6249,0.00850397,1.09003e-05,0.000227041,-6.83134e-05,0.24652,-0.000185747,46.6249,0.00850397,1.09003e-05,0.000227041,-6.83134e-05,0.24652,-0.729426,46.6073,0.0153753,0.00517005,0.0129089,-2.35194,0.0593527,0.754118,46.6028,0.0109615,0.00621986,0.0139534,-2.35192,0.0593527,0.00840172,46.0827,-0.51355,0.0138249,0.00861649,-0.788899,0.0593527,0.0166089,47.1273,0.539882,0.0169382,0.00552502,-0.788893,0.0593527,0.0242709,46.0825,0.539464,-1.57377,-0.00211464,-0.00308281,0.0593527,0.00068044,47.1275,-0.513129,-1.5739,-0.00318747,-0.00294843,0.0593527,
0.2727,-0.000185667,46.3598,0.00850641,0.000149883,7.50759e-05,-8.44136e-06,0.24652,-0.000185667,46.3598,0.00850641,0.000149883,7.50759e-05,-8.44136e-06,0.24652,-0.000185667,46.3598,0.00850641,0.000149883,7.50759e-05,-8.44136e-06,0.24652,-0.000185667,46.3598,0.00850641,0.000149883,7.50759e-05,-8.44136e-06,0.24652,-0.000185667,46.3598,0.00850641,0.000149883,7.50759e-05,-8.44136e-06,0.24652,-0.729447,46.3422,0.0153931,0.00604663,0.013806,-2.35193,0.0593527,0.754124,46.3376,0.0109405,0.00603273,0.013778,-2.35193,0.0593527,0.00840252,45.8176,-0.513556,0.015936,0.00651894,-0.788883,0.0593527,0.0166249,46.8622,0.539881,0.0165003,0.00595846,-0.788893,0.0593527,0.0242684,45.8174,0.539476,-1.57378,-0.00316379,-0.00310035,0.0593527,0.000679791,46.8624,-0.51314,-1.57392,-0.00301858,-0.00296137,0.0593527,
0.2828,-0.000191522,46.0847,0.00850704,0.000150971,7.80883e-05,4.03958e-05,0.24652,-0.000191522,46.0847,0.00850704,0.000150971,7.80883e-05,4.03958e-05,0.24652,-0.000191522,46.0847,0.00850704,0.000150971,7.80883e-05,4.03958e-05,0.24652,-0.000191522,46.0847,0.00850704,0.000150971,7.80883e-05,4.03958e-05,0.24652,-0.000191522,46.0847,0.00850704,0.000150971,7.80883e-05,4.03958e-05,0.24652,-0.729433,46.067,0.0153922,0.00602075,0.0137795,-2.35193,0.0593527,0.754111,46.0624,0.0109427,0.00504395,0.0128029,-2.35195,0.0593527,0.00841625,45.5424,-0.513543,0.017866,0.00460525,-0.788873,0.0593527,0.0166373,46.587,0.539868,0.0148762,0.00757396,-0.788903,0.0593527,0.0242691,45.5422,0.539467,-1.57378,-0.00381523,-0.00310326,0.0593527,0.000677526,46.5872,-0.513135,-1.57392,-0.0029876,-0.0029623,0.0593527,
0.2929,-0.000188836,45.7995,0.00850252,4.35593e-05,0.000191903,4.34588e-06,0.24652,-0.000188836,45.7995,0.00850252,4.35593e-05,0.000191903,4.34588e-06,0.24652,-0.000188836,45.7995,0.00850252,4.35593e-05,0.000191903,4.34588e-06,0.24652,-0.000188836,45.7995,0.00850252,4.35593e-05,0.000191903,4.34588e-06,0.24652,-0.000188836,45.7995,0.00850252,4.35593e-05,0.000191903,4.34588e-06,0.24652,-0.729436,45.7819,0.0153821,0.00514266,0.0128867,-2.35194,0.0593527,0.754116,45.7773,0.0109603,0.00509446,0.0128394,-2.35194,0.0593527,0.00841364,45.2573,-0.513546,0.015914,0.00654588,-0.788884,0.0593527,0.016624,46.3019,0.539876,0.0151834,0.0072713,-0.788902,0.0593527,0.0242711,45.2571,0.53947,-1.57377,-0.00281794,-0.00309083,0.0593527,0.000676997,46.3021,-0.513133,-1.57391,-0.00317586,-0.00295211,0.0593527,
0.303,-0.000186725,45.5043,0.00850118,-4.67006e-05,0.00027551,-4.49423e-05,0.24652,-0.000186725,45.5043,0.00850118,-4.67006e-05,0.00027551,-4.49423e-05,0.24652,-0.000186725,45.5043,0.00850118,-4.67006e-05,0.00027551,-4.49423e-05,0.24652,-0.000186725,45.5043,0.00850118,-4.67006e-05,0.00027551,-4.49423e-05,0.24652,-0.000186725,45.5043,0.00850118,-4.67006e-05,0.00027551,-4.49423e-05,0.24652,-0.729433,45.4867,0.0153705,0.00509996,0.0128425,-2.35194,0.0593527,0.754124,45.4822,0.0109714,0.00609439,0.0138231,-2.35193,0.0593527,0.00840636,44.9621,-0.513553,0.0138765,0.00856664,-0.788899,0.0593527,0.0166085,46.0067,0.539884,0.0168849,0.00557923,-0.788893,0.0593527,0.0242717,44.9619,0.539475,-1.57376,-0.00209522,-0.00308008,0.0593527,0.000680252,46.0069,-0.513132,-1.5739,-0.00319742,-0.00294277,0.0593527,
0.3131,-0.000188308,45.1992,0.00850126,-8.37179e-06,0.000234228,-2.85202e-05,0.24652,-0.000188308,45.1992,0.00850126,-8.37179e-06,0.000234228,-2.85202e-05,0.24652,-0.000188308,45.1992,0.00850126,-8.37179e-06,0.000234228,-2.85202e-05,0.24652,-0.000188308,45.1992,0.00850126,-8.37179e-06,0.000234228,-2.85202e-05,0.24652,-0.000188308,45.1992,0.00850126,-8.37179e-06,0.000234228,-2.85202e-05,0.24652,-0.729426,45.1815,0.0153805,0.00597908,0.0137167,-2.35193,0.0593527,0.754115,45.177,0.0109627,0.00618542,0.013923,-2.35193,0.0593527,0.00841261,44.657,-0.513546,0.0156935,0.00675941,-0.788885,0.0593527,0.0166126,45.7015,0.539878,0.0167348,0.00572527,-0.788892,0.0593527,0.0242692,44.6568,0.539468,-1.57377,-0.00303087,-0.00308463,0.0593527,0.000680924,45.7018,-0.513127,-1.57391,-0.00299099,-0.00294831,0.0593527,
0.3232,-0.000189416,44.884,0.00850052,7.0272e-05,0.000158227,1.70278e-05,0.24652,-0.000189416,44.884,0.00850052,7.0272e-05,0.000158227,1.70278e-05,0.24652,-0.000189416,44.884,0.00850052,7.0272e-05,0.000158227,1.70278e-05,0.24652,-0.000189416,44.884,0.00850052,7.0272e-05,0.000158227,1.70278e-05,0.24652,-0.000189416,44.884,0.00850052,7.0272e-05,0.000158227,1.70278e-05,0.24652,-0.729446,44.8664,0.0153913,0.00608557,0.0138353,-2.35193,0.0593527,0.754119,44.8618,0.0109552,0.00519763,0.0129447,-2.35194,0.0593527,0.00842133,44.3418,-0.51355,0.0178534,0.00461724,-0.788872,0.0593527,0.0166295,45.3864,0.539878,0.0149973,0.0074531,-0.788902,0.0593527,0.0242684,44.3416,0.539479,-1.57377,-0.00381408,-0.00309623,0.0593527,0.000677353,45.3866,-0.513135,-1.57392,-0.0029675,-0.00295503,0.0593527,
0.3333,-0.000188505,44.5588,0.00850594,9.51674e-05,0.00013981,1.58707e-05,0.24652,-0.000188505,44.5588,0.00850594,9.51674e-05,0.00013981,1.58707e-05,0.24652,-0.000188505,44.5588,0.00850594,9.51674e-05,0.00013981,1.58707e-05,0.24652,-0.000188505,44.5588,0.00850594,9.51674e-05,0.00013981,1.58707e-05,0.24652,-0.000188505,44.5588,0.00850594,9.51674e-05,0.00013981,1.58707e-05,0.24652,-0.729443,44.5412,0.0153837,0.00522182,0.0129736,-2.35194,0.0593527,0.754119,44.5366,0.010953,0.00496337,0.0127148,-2.35195,0.0593527,0.00841162,44.0166,-0.513549,0.0161766,0.00628539,-0.788882,0.0593527,0.0166298,45.0612,0.539876,0.0149901,0.00746336,-0.788904,0.0593527,0.0242709,44.0164,0.539471,-1.57377,-0.00295634,-0.00309635,0.0593527,0.000676642,45.0614,-0.513139,-1.57391,-0.00317736,-0.00295596,0.0593527,
0.3434,-0.000185213,44.2236,0.00850399,6.09746e-05,0.000170804,-2.42179e-05,0.24652,-0.000185213,44.2236,0.00850399,6.09746e-05,0.000170804,-2.42179e-05,0.24652,-0.000185213,44.2236,0.00850399,6.09746e-05,0.000170804,-2.42179e-05,0.24652,-0.000185213,44.2236,0.00850399,6.09746e-05,0.000170804,-2.42179e-05,0.24652,-0.000185213,44.2236,0.00850399,6.09746e-05,0.000170804,-2.42179e-05,0.24652,-0.729432,44.206,0.0153816,0.00504565,0.0127925,-2.35194,0.0593527,0.754119,44.2014,0.0109556,0.00592502,0.0136618,-2.35193,0.0593527,0.00839912,43.6814,-0.513548,0.0138871,0.00855658,-0.788899,0.0593527,0.0166141,44.726,0.539879,0.0167251,0.0057384,-0.788894,0.0593527,0.0242715,43.6812,0.539468,-1.57377,-0.00209864,-0.00308916,0.0593527,0.000679597,44.7262,-0.513132,-1.57391,-0.00323529,-0.00295342,0.0593527,
0.3535,-0.000186424,43.8784,0.00850131,3.37365e-06,0.000222362,-3.36957e-05,0.24652,-0.000186424,43.8784,0.00850131,3.37365e-06,0.000222362,-3.36957e-05,0.24652,-0.000186424,43.8784,0.00850131,3.37365e-06,0.000222362,-3.36957e-05,0.24652,-0.000186424,43.8784,0.00850131,3.37365e-06,0.000222362,-3.36957e-05,0.24652,-0.000186424,43.8784,0.00850131,3.37365e-06,0.000222362,-3.36957e-05,0.24652,-0.729439,43.8608,0.0153808,0.00589207,0.0136358,-2.35193,0.0593527,0.754123,43.8562,0.0109613,0.00629157,0.0140257,-2.35193,0.0593527,0.00840969,43.3362,-0.513553,0.0153971,0.00705373,-0.788887,0.0593527,0.0166126,44.3808,0.539884,0.016881,0.00558005,-0.788892,0.0593527,0.0242691,43.336,0.539476,-1.57377,-0.00289488,-0.003086,0.0593527,0.000680744,44.381,-0.513133,-1.57391,-0.00300835,-0.00294832,0.0593527,
0.3636,-0.000191558,43.5232,0.00850008,-5.02829e-06,0.000232917,-8.41358e-07,0.24652,-0.000191558,43.5232,0.00850008,-5.02829e-06,0.000232917,-8.41358e-07,0.24652,-0.000191558,43.5232,0.00850008,-5.02829e-06,0.000232917,-8.41358e-07,0.24652,-0.000191558,43.5232,0.00850008,-5.02829e-06,0.000232917,-8.41358e-07,0.24652,-0.000191558,43.5232,0.00850008,-5.02829e-06,0.000232917,-8.41358e-07,0.24652,-0.729434,43.5056,0.0153827,0.00613476,0.0138747,-2.35193,0.0593527,0.754114,43.501,0.0109647,0.00537951,0.0131251,-2.35194,0.0593527,0.00842612,42.981,-0.513546,0.0178172,0.00465242,-0.788872,0.0593527,0.0166246,44.0256,0.539877,0.0151706,0.00728036,-0.788901,0.0593527,0.0242686,42.9808,0.539473,-1.57377,-0.00380559,-0.00308871,0.0593527,0.000678293,44.0258,-0.51313,-1.57391,-0.00292254,-0.00294845,0.0593527,
0.3737,-0.000190123,43.158,0.00850011,3.05614e-05,0.000201479,1.61263e-05,0.24652,-0.000190123,43.158,0.00850011,3.05614e-05,0.000201479,1.61263e-05,0.24652,-0.000190123,43.158,0.00850011,3.05614e-05,0.000201479,1.61263e-05,0.24652,-0.000190123,43.158,0.00850011,3.05614e-05,0.000201479,1.61263e-05,0.24652,-0.000190123,43.158,0.00850011,3.05614e-05,0.000201479,1.61263e-05,0.24652,-0.729436,43.1404,0.0153836,0.00530902,0.0130548,-2.35194,0.0593527,0.754115,43.1358,0.0109639,0.00488718,0.0126311,-2.35195,0.0593527,0.00841841,42.6158,-0.513545,0.0165039,0.00596055,-0.78888,0.0593527,0.0166262,43.6604,0.539875,0.0148807,0.00757218,-0.788904,0.0593527,0.024271,42.6156,0.539473,-1.57377,-0.00307699,-0.00309115,0.0593527,0.000676711,43.6606,-0.513131,-1.57391,-0.00315575,-0.00295121,0.0593527,
0.3838,-0.000184183,42.7828,0.00850396,5.93547e-05,0.000173977,-8.8755e-06,0.24652,-0.000184183,42.7828,0.00850396,5.93547e-05,0.000173977,-8.8755e-06,0.24652,-0.000184183,42.7828,0.00850396,5.93547e-05,0.000173977,-8.8755e-06,0.24652,-0.000184183,42.7828,0.00850396,5.93547e-05,0.000173977,-8.8755e-06,0.24652,-0.000184183,42.7828,0.00850396,5.93547e-05,0.000173977,-8.8755e-06,0.24652,-0.729443,42.7652,0.0153814,0.00500938,0.0127552,-2.35195,0.0593527,0.754125,42.7606,0.0109564,0.00573018,0.0134688,-2.35194,0.0593527,0.00840003,42.2406,-0.513551,0.0139728,0.00847207,-0.788899,0.0593527,0.0166148,43.2852,0.539882,0.0165639,0.00589914,-0.788895,0.0593527,0.0242715,42.2404,0.539473,-1.57377,-0.00212917,-0.00308979,0.0593527,0.000678854,43.2854,-0.513138,-1.57391,-0.00326318,-0.00295274,0.0593527,
0.3939,-0.000185274,42.3976,0.0085036,5.28226e-05,0.000175126,-3.07337e-05,0.24652,-0.000185274,42.3976,0.0085036,5.28226e-05,0.000175126,-3.07337e-05,0.24652,-0.000185274,42.3976,0.0085036,5.28226e-05,0.000175126,-3.07337e-05,0.24652,-0.000185274,42.3976,0.0085036,5.28226e-05,0.000175126,-3.07337e-05,0.24652,-0.000185274,42.3976,0.0085036,5.28226e-05,0.000175126,-3.07337e-05,0.24652,-0.729439,42.3799,0.0153845,0.00580541,0.0135502,-2.35193,0.0593527,0.754121,42.3754,0.0109533,0.00634393,0.0140813,-2.35193,0.0593527,0.00840469,41.8553,-0.513552,0.0150738,0.00737469,-0.788889,0.0593527,0.016614,42.8999,0.539882,0.0169789,0.00548283,-0.788891,0.0593527,0.0242692,41.8551,0.539472,-1.57378,-0.00277694,-0.00308968,0.0593527,0.00068083,42.9002,-0.513134,-1.57391,-0.00304272,-0.00295272,0.0593527,
0.404,-0.000190367,42.0023,0.0084997,1.96124e-05,0.000206129,-1.31649e-05,0.24652,-0.000190367,42.0023,0.0084997,1.96124e-05,0.000206129,-1.31649e-05,0.24652,-0.000190367,42.0023,0.0084997,1.96124e-05,0.000206129,-1.31649e-05,0.24652,-0.000190367,42.0023,0.0084997,1.96124e-05,0.000206129,-1.31649e-05,0.24652,-0.000190367,42.0023,0.0084997,1.96124e-05,0.000206129,-1.31649e-05,0.24652,-0.729438,41.9847,0.0153866,0.00616434,0.0139081,-2.35193,0.0593527,0.754116,41.9801,0.0109607,0.00558281,0.0133256,-2.35194,0.0593527,0.00842318,41.4601,-0.513549,0.0176886,0.00477964,-0.788873,0.0593527,0.0166247,42.5047,0.539879,0.0153214,0.00712997,-0.7889,0.0593527,0.0242682,41.4599,0.539475,-1.57377,-0.00376231,-0.00309074,0.0593527,0.000678537,42.5049,-0.51313,-1.57391,-0.00290611,-0.00295072,0.0593527,
0.4141,-0.000190991,41.5971,0.00850054,3.39272e-06,0.000229178,1.10785e-05,0.24652,-0.000190991,41.5971,0.00850054,3.39272e-06,0.000229178,1.10785e-05,0.24652,-0.000190991,41.5971,0.00850054,3.39272e-06,0.000229178,1.10785e-05,0.24652,-0.000190991,41.5971,0.00850054,3.39272e-06,0.000229178,1.10785e-05,0.24652,-0.000190991,41.5971,0.00850054,3.39272e-06,0.000229178,1.10785e-05,0.24652,-0.729436,41.5794,0.0153799,0.00539981,0.0131426,-2.35194,0.0593527,0.754116,41.5749,0.0109672,0.00486028,0.0126059,-2.35195,0.0593527,0.00842193,41.0549,-0.513546,0.0168057,0.00566066,-0.788878,0.0593527,0.0166261,42.0995,0.539876,0.0147872,0.0076648,-0.788905,0.0593527,0.0242709,41.0547,0.539473,-1.57376,-0.00319335,-0.0030891,0.0593527,0.000676731,42.0997,-0.513132,-1.57391,-0.00311057,-0.00294846,0.0593527,
0.4242,-0.000186001,41.1818,0.00850214,2.66256e-05,0.000206721,1.308e-07,0.24652,-0.000186001,41.1818,0.00850214,2.66256e-05,0.000206721,1.308e-07,0.24652,-0.000186001,41.1818,0.00850214,2.66256e-05,0.000206721,1.308e-07,0.24652,-0.000186001,41.1818,0.00850214,2.66256e-05,0.000206721,1.308e-07,0.24652,-0.000186001,41.1818,0.00850214,2.66256e-05,0.000206721,1.308e-07,0.24652,-0.729435,41.1642,0.015379,0.00498391,0.0127282,-2.35195,0.0593527,0.754121,41.1596,0.0109626,0.00552525,0.0132627,-2.35194,0.0593527,0.00840364,40.6396,-0.513546,0.0141355,0.00831131,-0.788898,0.0593527,0.0166141,41.6842,0.539878,0.0164152,0.00604744,-0.788895,0.0593527,0.0242721,40.6394,0.539472,-1.57377,-0.00217359,-0.00308707,0.0593527,0.000678692,41.6844,-0.513133,-1.5739,-0.00327791,-0.00295039,0.0593527,
0.4343,-0.000184522,40.7566,0.00850319,5.31664e-05,0.000174079,-2.43433e-05,0.24652,-0.000184522,40.7566,0.00850319,5.31664e-05,0.000174079,-2.43433e-05,0.24652,-0.000184522,40.7566,0.00850319,5.31664e-05,0.000174079,-2.43433e-05,0.24652,-0.000184522,40.7566,0.00850319,5.31664e-05,0.000174079,-2.43433e-05,0.24652,-0.000184522,40.7566,0.00850319,5.31664e-05,0.000174079,-2.43433e-05,0.24652,-0.729441,40.739,0.0153848,0.00571446,0.0134592,-2.35193,0.0593527,0.754123,40.7344,0.0109536,0.0063412,0.0140777,-2.35193,0.0593527,0.00840318,40.2143,-0.513552,0.0147981,0.00764884,-0.788891,0.0593527,0.0166129,41.259,0.539883,0.0170709,0.0053918,-0.788891,0.0593527,0.0242694,40.2142,0.539474,-1.57378,-0.00267196,-0.00308964,0.0593527,0.000680735,41.2592,-0.513136,-1.57391,-0.00308625,-0.00295277,0.0593527,
0.4444,-0.000189185,40.3213,0.00850177,4.93191e-05,0.000177629,-1.92217e-05,0.24652,-0.000189185,40.3213,0.00850177,4.93191e-05,0.000177629,-1.92217e-05,0.24652,-0.000189185,40.3213,0.00850177,4.93191e-05,0.000177629,-1.92217e-05,0.24652,-0.000189185,40.3213,0.00850177,4.93191e-05,0.000177629,-1.92217e-05,0.24652,-0.000189185,40.3213,0.00850177,4.93191e-05,0.000177629,-1.92217e-05,0.24652,-0.729442,40.3037,0.015388,0.0061836,0.0139285,-2.35193,0.0593527,0.754118,40.2991,0.010955,0.00578753,0.0135314,-2.35193,0.0593527,0.00841987,39.7791,-0.513552,0.0175029,0.00496319,-0.788874,0.0593527,0.0166254,40.8237,0.53988,0.015478,0.00697375,-0.788899,0.0593527,0.0242678,39.7789,0.539475,-1.57377,-0.00371342,-0.00309289,0.0593527,0.000678907,40.8239,-0.513133,-1.57392,-0.00289714,-0.00295279,0.0593527,
0.4545,-0.000190871,39.876,0.00850022,1.96846e-05,0.00021224,4.23588e-06,0.24652,-0.000190871,39.876,0.00850022,1.96846e-05,0.00021224,4.23588e-06,0.24652,-0.000190871,39.876,0.00850022,1.96846e-05,0.00021224,4.23588e-06,0.24652,-0.000190871,39.876,0.00850022,1.96846e-05,0.00021224,4.23588e-06,0.24652,-0.000190871,39.876,0.00850022,1.96846e-05,0.00021224,4.23588e-06,0.24652,-0.729437,39.8584,0.0153829,0.00549091,0.0132353,-2.35194,0.0593527,0.754115,39.8539,0.0109647,0.00489294,0.0126382,-2.35195,0.0593527,0.00842195,39.3338,-0.513547,0.0170547,0.00541305,-0.788877,0.0593527,0.0166275,40.3784,0.539877,0.014697,0.00775401,-0.788905,0.0593527,0.0242704,39.3336,0.539474,-1.57377,-0.00328777,-0.00309068,0.0593527,0.00067665,40.3786,-0.513131,-1.57391,-0.00307011,-0.00295017,0.0593527,
0.4646,-0.000186911,39.4208,0.00850172,8.53486e-06,0.000224617,3.77445e-06,0.24652,-0.000186911,39.4208,0.00850172,8.53486e-06,0.000224617,3.77445e-06,0.24652,-0.000186911,39.4208,0.00850172,8.53486e-06,0.000224617,3.77445e-06,0.24652,-0.000186911,39.4208,0.00850172,8.53486e-06,0.000224617,3.77445e-06,0.24652,-0.000186911,39.4208,0.00850172,8.53486e-06,0.000224617,3.77445e-06,0.24652,-0.729434,39.4031,0.0153771,0.00497237,0.0127156,-2.35195,0.0593527,0.75412,39.3986,0.010966,0.00532322,0.0130621,-2.35194,0.0593527,0.00840636,38.8785,-0.513546,0.0143342,0.00811468,-0.788896,0.0593527,0.0166147,39.9232,0.539878,0.0162461,0.00621603,-0.788896,0.0593527,0.0242724,38.8783,0.539472,-1.57377,-0.00222952,-0.00308612,0.0593527,0.00067834,39.9234,-0.513133,-1.5739,-0.00327827,-0.00294884,0.0593527,
