time,0_rod(payload_bars compound_2TN9i4).X,0_rod(payload_bars compound_2TN9i4).Y,0_rod(payload_bars compound_2TN9i4).Z,0_rod(payload_bars compound_2TN9i4).Euler1,0_rod(payload_bars compound_2TN9i4).Euler2,0_rod(payload_bars compound_2TN9i4).Euler3,0_rod(payload_bars compound_2TN9i4).mass,1_rod(payload_bars compound_2TN9i4).X,1_rod(payload_bars compound_2TN9i4).Y,1_rod(payload_bars compound_2TN9i4).Z,1_rod(payload_bars compound_2TN9i4).Euler1,1_rod(payload_bars compound_2TN9i4).Euler2,1_rod(payload_bars compound_2TN9i4).Euler3,1_rod(payload_bars compound_2TN9i4).mass,2_rod(payload_bars compound_2TN9i4).X,2_rod(payload_bars compound_2TN9i4).Y,2_rod(payload_bars compound_2TN9i4).Z,2_rod(payload_bars compound_2TN9i4).Euler1,2_rod(payload_bars compound_2TN9i4).Euler2,2_rod(payload_bars compound_2TN9i4).Euler3,2_rod(payload_bars compound_2TN9i4).mass,3_rod(payload_bars compound_2TN9i4).X,3_rod(payload_bars compound_2TN9i4).Y,3_rod(payload_bars compound_2TN9i4).Z,3_rod(payload_bars compound_2TN9i4).Euler1,3_rod(payload_bars compound_2TN9i4).Euler2,3_rod(payload_bars compound_2TN9i4).Euler3,3_rod(payload_bars compound_2TN9i4).mass,4_rod(payload_bars compound_2TN9i4).X,4_rod(payload_bars compound_2TN9i4).Y,4_rod(payload_bars compound_2TN9i4).Z,4_rod(payload_bars compound_2TN9i4).Euler1,4_rod(payload_bars compound_2TN9i4).Euler2,4_rod(payload_bars compound_2TN9i4).Euler3,4_rod(payload_bars compound_2TN9i4).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.4645,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.38908,93.7096,-0.916029,0.122409,-0.479553,-2.52081,0.199491,2.89627,94.4805,2.17889,0.102124,-0.470792,-2.51493,0.199491,0.753826,93.6707,1.20761,0.11119,-0.45146,-0.942482,0.199491,-0.000783215,95.7832,3.04185,0.213777,-0.512617,-0.991485,0.199491,-0.196033,94.2455,3.26611,-1.49722,-0.162238,0.423078,0.199645,0.0630366,96.1639,0.101314,-1.55062,-0.182132,0.481911,0.199491,
1.4746,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.3737,93.6192,-0.930501,0.0705839,-0.552855,-2.48927,0.199491,2.90849,94.4649,2.19099,0.171957,-0.398646,-2.54138,0.199491,0.756161,93.6142,1.1967,0.0738561,-0.425425,-0.92145,0.199491,-0.03723,95.7516,3.04387,0.12,-0.455622,-0.946925,0.199491,-0.212134,94.182,3.26579,-1.4696,-0.119338,0.427296,0.199645,0.0558578,96.1172,0.0997645,-1.53963,-0.182645,0.483838,0.199491,
1.4847,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.35842,93.5234,-0.950451,0.236132,-0.346268,-2.55854,0.199491,2.93367,94.437,2.20962,0.0119854,-0.605708,-2.46015,0.199491,0.766007,93.5338,1.17234,0.11579,-0.452702,-0.934742,0.199491,-0.0834498,95.7216,3.05427,0.200038,-0.504857,-0.985498,0.199491,-0.229374,94.1083,3.27308,-1.48784,-0.172329,0.438288,0.199645,0.0528338,96.0674,0.0902644,-1.50806,-0.144785,0.481535,0.199491,
1.4948,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.33077,93.4284,-0.96894,0.376811,-0.12777,-2.58888,0.199491,2.97584,94.3947,2.23503,0.152849,-0.460929,-2.5319,0.199491,0.771818,93.4351,1.14015,0.190519,-0.501398,-0.968172,0.199491,-0.136459,95.693,3.05826,0.23425,-0.526054,-1.00614,0.199491,-0.235687,94.0295,3.28307,-1.4804,-0.156675,0.449906,0.199645,0.0534446,96.0101,0.0735012,-1.51389,-0.174196,0.483182,0.199491,
1.5049,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.29949,93.3241,-0.999294,0.263172,-0.291164,-2.56385,0.199491,3.02178,94.3443,2.25715,0.0620555,-0.582896,-2.49027,0.199491,0.7791,93.3252,1.1082,0.110063,-0.451587,-0.932946,0.199491,-0.186286,95.6748,3.06076,0.169877,-0.491658,-0.983451,0.199491,-0.247715,93.941,3.28935,-1.47745,-0.154268,0.460344,0.199645,0.0674263,95.9416,0.0485256,-1.49061,-0.149684,0.479262,0.199491,
1.515,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.26461,93.2115,-1.03691,0.0844316,-0.512958,-2.49451,0.199491,3.0676,94.2829,2.27414,0.0513697,-0.605296,-2.49016,0.199491,0.791308,93.2038,1.07941,0.102595,-0.448417,-0.933437,0.199491,-0.234051,95.6639,3.06817,0.153366,-0.484963,-0.98797,0.199491,-0.261062,93.8393,3.29363,-1.49465,-0.192614,0.472647,0.199645,0.0878484,95.864,0.0132177,-1.48908,-0.161209,0.479642,0.199491,
1.5251,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.23272,93.0942,-1.06667,0.0657699,-0.528171,-2.4896,0.199491,3.12489,94.2135,2.28872,0.0962633,-0.566256,-2.52316,0.199491,0.800597,93.072,1.04358,0.213996,-0.520679,-0.990073,0.199491,-0.282622,95.6467,3.05537,0.177867,-0.50379,-1.0158,0.199491,-0.272113,93.7376,3.29833,-1.48008,-0.160617,0.482255,0.199645,0.114989,95.7726,-0.0220016,-1.51081,-0.2186,0.482639,0.199491,
1.5352,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.21059,92.96,-1.09439,0.146068,-0.422787,-2.53102,0.199491,3.18008,94.1365,2.30251,0.155309,-0.505745,-2.56385,0.199491,0.818372,92.9291,1.00623,0.207735,-0.521007,-0.994308,0.199491,-0.318343,95.6249,3.0357,0.202643,-0.522463,-1.04624,0.199491,-0.296835,93.6302,3.29696,-1.49234,-0.186728,0.493907,0.199645,0.152534,95.6796,-0.0629869,-1.49918,-0.209575,0.480663,0.199491,
1.5453,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.18912,92.8238,-1.1237,0.261233,-0.250581,-2.57333,0.199491,3.23638,94.0439,2.31709,0.199771,-0.456379,-2.59741,0.199491,0.839087,92.774,0.972038,0.111243,-0.468745,-0.957268,0.199491,-0.348755,95.5974,3.0089,0.16887,-0.512301,-1.04863,0.199491,-0.316675,93.5185,3.29571,-1.50904,-0.216278,0.507577,0.199645,0.194034,95.5782,-0.105725,-1.4754,-0.173526,0.476329,0.199491,
1.5554,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.16447,92.6886,-1.15955,0.245159,-0.262039,-2.57575,0.199491,3.29439,93.938,2.33381,0.124031,-0.572575,-2.57427,0.199491,0.858499,92.6136,0.940539,0.167857,-0.509202,-0.994371,0.199491,-0.369734,95.5617,2.97815,0.1471,-0.509591,-1.05793,0.199491,-0.332664,93.4035,3.2948,-1.49793,-0.192729,0.515392,0.199645,0.243094,95.4626,-0.150546,-1.50709,-0.239283,0.483134,0.199491,
1.5655,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.13639,92.5552,-1.19947,0.103582,-0.451441,-2.53671,0.199491,3.3473,93.8141,2.34825,0.161859,-0.528949,-2.6097,0.199491,0.883222,92.4467,0.916713,0.228726,-0.548579,-1.03814,0.199491,-0.376508,95.5177,2.94601,0.179945,-0.533442,-1.09476,0.199491,-0.349848,93.2849,3.29217,-1.52717,-0.238311,0.529154,0.199645,0.301058,95.3392,-0.201155,-1.5026,-0.229572,0.484271,0.199491,
1.5756,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.11341,92.4234,-1.24147,0.0656414,-0.496273,-2.53235,0.199491,3.39991,93.6747,2.36558,0.178187,-0.50937,-2.63562,0.199491,0.907352,92.2785,0.896849,0.118041,-0.498409,-0.998386,0.199491,-0.367113,95.4571,2.90397,0.158349,-0.533728,-1.10548,0.199491,-0.358851,93.1702,3.2855,-1.52721,-0.228938,0.537461,0.199645,0.366991,95.2031,-0.250182,-1.50549,-0.22832,0.487686,0.199491,
1.5857,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.10206,92.2897,-1.28527,0.164313,-0.361108,-2.58772,0.199491,3.44418,93.5197,2.38086,0.11595,-0.608372,-2.6222,0.199491,0.935271,92.11,0.887537,0.175739,-0.540499,-1.04468,0.199491,-0.336109,95.3793,2.85455,0.124654,-0.531189,-1.11005,0.199491,-0.3634,93.0561,3.27179,-1.55089,-0.25705,0.550351,0.199645,0.445027,95.0584,-0.297776,-1.54315,-0.28196,0.501962,0.199491,
1.5958,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.08835,92.1616,-1.33417,0.201488,-0.304326,-2.61815,0.199491,3.48029,93.3513,2.38937,0.104353,-0.632232,-2.63824,0.199491,0.963498,91.9445,0.887402,0.197149,-0.561932,-1.0771,0.199491,-0.284912,95.2839,2.79408,0.165988,-0.559725,-1.15702,0.199491,-0.363607,92.9497,3.25164,-1.55624,-0.254815,0.557543,0.199645,0.53036,94.8992,-0.344823,-1.52714,-0.234677,0.503908,0.199491,
1.6059,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.06594,92.034,-1.3873,0.108057,-0.45638,-2.60621,0.199491,3.50752,93.1732,2.39216,0.0933136,-0.652388,-2.65856,0.199491,0.986432,91.7875,0.895639,0.0888265,-0.522968,-1.0464,0.199491,-0.215907,95.1761,2.71925,0.155102,-0.567491,-1.18051,0.199491,-0.357673,92.8524,3.22024,-1.57279,-0.268946,0.566852,0.199645,0.62247,94.7228,-0.392953,-1.58694,-0.314644,0.52678,0.199491,
1.616,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.03771,91.9015,-1.43896,0.0432257,-0.565833,-2.59951,0.199491,3.5247,92.9834,2.3875,0.0942363,-0.65198,-2.68938,0.199491,1.00528,91.6356,0.911161,0.169573,-0.573439,-1.11694,0.199491,-0.135434,95.0596,2.63429,0.100795,-0.561635,-1.18283,0.199491,-0.34658,92.7583,3.17747,-1.61057,-0.313053,0.581955,0.199645,0.721813,94.5332,-0.443187,-1.60142,-0.31461,0.537888,0.199491,
1.6261,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.99218,91.7639,-1.49304,0.0621444,-0.548083,-2.64011,0.199491,3.53579,92.7876,2.38068,0.0724206,-0.69076,-2.70707,0.199491,1.01987,91.4794,0.926066,0.228092,-0.605033,-1.18098,0.199491,-0.0574047,94.928,2.54744,0.112301,-0.576583,-1.22036,0.199491,-0.331294,92.6666,3.13086,-1.6245,-0.320412,0.590015,0.199645,0.815978,94.3288,-0.49743,-1.59686,-0.287516,0.543821,0.199491,
1.6362,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.93177,91.6141,-1.53739,0.0493498,-0.575268,-2.66657,0.199491,3.53895,92.5869,2.378,0.0169763,-0.791498,-2.70141,0.199491,1.02983,91.3145,0.932498,0.148519,-0.585796,-1.17031,0.199491,0.0198543,94.7827,2.45183,0.180989,-0.604237,-1.2888,0.199491,-0.307381,92.5777,3.08072,-1.64412,-0.334349,0.602391,0.199645,0.893369,94.1134,-0.560943,-1.6476,-0.346025,0.567867,0.199491,
1.6463,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.8767,91.4479,-1.58968,0.0275195,-0.62243,-2.68847,0.199491,3.53518,92.3857,2.36761,0.00643957,-0.829816,-2.72676,0.199491,1.03954,91.151,0.947675,0.0469535,-0.558986,-1.15031,0.199491,0.0976615,94.6265,2.35091,0.204901,-0.61583,-1.33425,0.199491,-0.287759,92.4842,3.01987,-1.67588,-0.370555,0.617754,0.199645,0.977704,93.8857,-0.6216,-1.6938,-0.398717,0.592052,0.199491,
1.6564,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.81541,91.2684,-1.63825,0.0241735,-0.649711,-2.72256,0.199491,3.52821,92.1832,2.34935,0.0459695,-0.791289,-2.78955,0.199491,1.04649,90.9855,0.960091,0.0807873,-0.58154,-1.20395,0.199491,0.174176,94.4614,2.24493,0.174096,-0.615723,-1.35029,0.199491,-0.267821,92.3872,2.95624,-1.69719,-0.392717,0.630853,0.199645,1.05321,93.6437,-0.686341,-1.70927,-0.407176,0.606917,0.199491,
1.6665,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.75497,91.0726,-1.68388,0.0281834,-0.66897,-2.7619,0.199491,3.51423,91.9804,2.32879,0.0638547,-0.792192,-2.83783,0.199491,1.0543,90.818,0.972472,0.185934,-0.617504,-1.30144,0.199491,0.246568,94.2864,2.1301,0.116822,-0.612212,-1.35244,0.199491,-0.245221,92.2885,2.88064,-1.716,-0.415118,0.64363,0.199645,1.12567,93.3928,-0.751776,-1.71342,-0.404379,0.618063,0.199491,
1.6766,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.69222,90.861,-1.72809,0.0508149,-0.656834,-2.81425,0.199491,3.49535,91.7792,2.30321,0.0699574,-0.828608,-2.87889,0.199491,1.06019,90.6504,0.983801,0.202739,-0.625403,-1.35087,0.199491,0.317801,94.1036,2.00877,0.075293,-0.612625,-1.36452,0.199491,-0.224753,92.1857,2.79826,-1.74336,-0.449904,0.660921,0.199645,1.1939,93.1297,-0.819292,-1.73943,-0.432741,0.639103,0.199491,
1.6867,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.62853,90.6331,-1.77126,0.0760979,-0.638318,-2.86975,0.199491,3.47172,91.5828,2.27241,0.0905363,-0.847047,-2.93153,0.199491,1.06469,90.483,0.994727,0.110003,-0.613129,-1.33764,0.199491,0.386492,93.9119,1.87898,0.0878545,-0.622209,-1.40967,0.199491,-0.204973,92.0805,2.70797,-1.77631,-0.492927,0.68265,0.199645,1.2553,92.8569,-0.888818,-1.80043,-0.501812,0.678681,0.199491,
1.6968,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.55332,90.3991,-1.80851,0.125799,-0.497126,-2.94276,0.199491,3.44382,91.3942,2.23778,0.127194,-0.829112,-2.99736,0.199491,1.06689,90.3186,1.00218,0.0958592,-0.616996,-1.37242,0.199491,0.449619,93.7101,1.73812,0.159829,-0.635399,-1.49215,0.199491,-0.186366,91.9809,2.606,-1.79642,-0.522266,0.70006,0.199645,1.30951,92.5778,-0.959797,-1.83514,-0.540631,0.708824,0.199491,
1.7069,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.42675,90.1898,-1.8207,0.144097,-0.312319,-3.00214,0.199491,3.40624,91.216,2.20599,0.164321,-0.762174,-3.06949,0.199491,1.05042,90.1689,0.993878,0.234134,-0.637602,-1.50415,0.199491,0.519297,93.5023,1.5815,0.25176,-0.640314,-1.59099,0.199491,-0.155301,91.9194,2.48814,-1.83152,-0.555017,0.728489,0.199645,1.35586,92.3086,-1.03317,-1.81993,-0.528813,0.710249,0.199491,
1.717,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.28823,89.9818,-1.82594,0.0477429,-0.80562,-3.00709,0.199491,3.36145,91.0802,2.17385,0.183986,-0.741742,-3.13557,0.199491,1.01202,90.0605,0.979514,0.126991,-0.636441,-1.4961,0.199491,0.598514,93.2967,1.39435,0.298114,-0.638325,-1.66655,0.199491,-0.127455,91.8735,2.34745,-1.89691,-0.61419,0.777522,0.199645,1.39942,92.0583,-1.1012,-1.90482,-0.618705,0.762417,0.199491,
1.7271,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.15313,89.8047,-1.82157,0.0837471,-0.542829,-3.09104,0.199491,3.31337,90.9592,2.10981,0.201495,-0.658555,3.07981,0.199491,0.980294,89.9833,0.961075,0.214976,-0.646077,-1.60499,0.199491,0.676187,93.1345,1.20458,0.213616,-0.647406,-1.66684,0.199491,-0.121103,91.8641,2.19081,-1.9408,-0.650627,0.815213,0.199645,1.4477,91.8207,-1.16503,-1.94182,-0.658372,0.792271,0.199491,
1.7372,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.05764,89.6942,-1.81874,0.0664838,-0.717108,-3.13506,0.199491,3.25912,90.8736,2.05662,0.211558,-0.662166,3.0142,0.199491,0.96388,89.9561,0.936768,0.203187,-0.654062,-1.66014,0.199491,0.743017,93.0334,1.03149,0.345222,-0.638363,-1.81092,0.199491,-0.0649742,91.8861,2.01338,-1.97477,-0.674965,0.843623,0.199645,1.51065,91.6474,-1.22432,-1.97212,-0.676759,0.816452,0.199491,
1.7473,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.00094,89.6834,-1.8465,0.0691564,-0.627875,3.09628,0.199491,3.2273,90.8539,1.99603,0.214281,-0.670451,2.95564,0.199491,0.947516,89.9993,0.904838,0.152441,-0.670162,-1.68291,0.199491,0.82558,93.0205,0.869468,0.253896,-0.664001,-1.82222,0.199491,-0.0340889,91.9694,1.85752,-2.05288,-0.718856,0.899586,0.199645,1.57626,91.544,-1.26293,-2.05489,-0.726037,0.873461,0.199491,
1.7574,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.00455,89.7626,-1.90145,0.102095,-0.786769,3.04065,0.199491,3.20975,90.9291,1.94357,0.217327,-0.685166,2.90392,0.199491,0.934103,90.1252,0.888195,0.209828,-0.676539,-1.76062,0.199491,0.910143,93.1097,0.725694,0.36099,-0.645512,-1.94617,0.199491,-0.0414244,92.1087,1.72844,-2.1159,-0.755631,0.944509,0.199645,1.64578,91.5524,-1.32161,-2.11573,-0.74734,0.923264,0.199491,
1.7675,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.07367,89.9301,-1.99021,0.111763,-0.683529,3.01682,0.199491,3.22129,91.058,1.91114,0.211343,-0.684073,2.8691,0.199491,0.935555,90.2958,0.864824,0.218467,-0.688847,-1.79682,0.199491,0.980461,93.2945,0.605739,0.255785,-0.689209,-1.93279,0.199491,-0.0621384,92.294,1.63402,-2.12324,-0.756303,0.951597,0.199645,1.71561,91.6434,-1.36677,-2.17935,-0.761551,0.973367,0.199491,
1.7776,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.12721,90.1221,-2.12771,0.133808,-0.743725,2.97578,0.199491,3.25527,91.2089,1.89473,0.220439,-0.745347,2.83454,0.199491,0.91991,90.4582,0.854606,0.187255,-0.70238,-1.79687,0.199491,1.03495,93.5587,0.50579,0.276342,-0.688094,-1.98753,0.199491,-0.0919664,92.5051,1.59212,-2.16578,-0.76955,0.975965,0.199645,1.77588,91.7626,-1.4217,-2.23258,-0.77154,1.0122,0.199491,
1.7877,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.1728,90.3142,-2.26513,0.296276,-1.08735,2.81152,0.199491,3.29688,91.3671,1.9433,0.196297,-0.72747,2.82755,0.199491,0.886915,90.5789,0.81121,0.225505,-0.69815,-1.84715,0.199491,1.06857,93.8447,0.392533,0.21986,-0.708295,-1.97341,0.199491,-0.0731795,92.7281,1.58181,-2.2622,-0.788016,1.04858,0.199645,1.80469,91.856,-1.52147,-2.38041,-0.817986,1.11622,0.199491,
1.7978,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.26042,90.5089,-2.40027,0.400027,-1.15309,2.68631,0.199491,3.33127,91.5223,2.02146,0.175117,-0.693958,2.81822,0.199491,0.856747,90.6638,0.779975,0.175593,-0.714059,-1.84888,0.199491,1.10759,94.1091,0.283195,0.224504,-0.70943,-1.98131,0.199491,-0.0638843,92.9473,1.5455,-2.34565,-0.799303,1.10874,0.199645,1.884,91.9511,-1.64316,-2.39911,-0.81764,1.12561,0.199491,
1.8079,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.35203,90.699,-2.55188,0.231715,-0.910533,2.79683,0.199491,3.37746,91.6715,2.09509,0.25439,-0.839478,2.74182,0.199491,0.837893,90.7188,0.755493,0.0923599,-0.735904,-1.82511,0.199491,1.14853,94.3569,0.192372,0.282735,-0.689802,-2.03264,0.199491,-0.0601824,93.1701,1.51398,-2.32965,-0.776196,1.09513,0.199645,1.94792,92.0396,-1.77386,-2.23003,-0.736385,1.01041,0.199491,
1.818,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.42475,90.8915,-2.69803,0.121689,-0.710152,2.84336,0.199491,3.43326,91.809,2.15792,0.266484,-0.856138,2.71192,0.199491,0.802147,90.7737,0.733024,0.152108,-0.728016,-1.88954,0.199491,1.19422,94.5977,0.105643,0.2776,-0.690274,-2.04722,0.199491,-0.0454824,93.3868,1.49216,-2.29943,-0.744434,1.07291,0.199645,2.00344,92.1303,-1.88195,-2.29109,-0.750981,1.04916,0.199491,
1.8281,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48723,91.0711,-2.84138,0.113451,-0.739236,2.8246,0.199491,3.47984,91.9242,2.20403,0.123153,-0.631373,2.78869,0.199491,0.756707,90.8497,0.710595,0.247721,-0.700558,-1.97603,0.199491,1.26221,94.8378,0.0141389,0.193487,-0.721795,-2.01021,0.199491,-0.0346536,93.5906,1.49335,-2.35056,-0.743316,1.11104,0.199645,2.06063,92.2129,-1.97399,-2.49402,-0.812573,1.18273,0.199491,
1.8382,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.55332,91.2386,-2.98737,0.136521,-0.806863,2.78955,0.199491,3.49849,92.0326,2.24023,0.0675306,-0.536571,2.80242,0.199491,0.726829,90.9375,0.700885,0.104392,-0.743143,-1.90364,0.199491,1.32423,95.0773,-0.0767948,0.0581823,-0.766757,-1.93747,0.199491,-0.0162646,93.767,1.48145,-2.48326,-0.771622,1.19999,0.199645,2.10717,92.2933,-2.05775,-2.33245,-0.741779,1.06654,0.199491,
1.8483,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.59639,91.3917,-3.12025,0.114111,-0.795398,2.79117,0.199491,3.50457,92.1666,2.26916,0.107713,-0.646554,2.76359,0.199491,0.687977,91.0474,0.680551,0.14967,-0.732702,-1.95614,0.199491,1.35776,95.2631,-0.146313,0.211651,-0.717752,-2.05025,0.199491,-0.00161674,93.9447,1.44846,-2.44699,-0.749129,1.17866,0.199645,2.13524,92.3882,-2.13713,-2.51392,-0.793501,1.19083,0.199491,
1.8584,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.60962,91.5535,-3.21778,0.0944976,-0.767701,2.78706,0.199491,3.49268,92.297,2.27072,0.188068,-0.796761,2.69758,0.199491,0.650932,91.1721,0.647132,0.158325,-0.73506,-1.97695,0.199491,1.37607,95.3999,-0.204246,0.0337954,-0.781444,-1.93853,0.199491,0.0111428,94.1116,1.39547,-2.47717,-0.744541,1.20168,0.199645,2.14655,92.493,-2.19625,-2.38086,-0.739264,1.09991,0.199491,
1.8685,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.59582,91.7018,-3.29365,0.106022,-0.789893,2.76382,0.199491,3.43972,92.4043,2.23473,0.0946716,-0.66342,2.74744,0.199491,0.634445,91.3314,0.60316,0.120841,-0.752692,-1.96569,0.199491,1.40209,95.5152,-0.246271,0.113332,-0.761859,-2.00603,0.199491,0.0176101,94.2574,1.327,-2.50556,-0.744577,1.21663,0.199645,2.15218,92.5902,-2.22136,-2.57136,-0.787972,1.23265,0.199491,
